Saskatoon — Starts (SAAR)  
January 1990 to March 2024
1990 January,650,
1990 February,362,
1990 March,554,
1990 April,855,
1990 May,282,
1990 June,696,
1990 July,168,
1990 August,694,
1990 September,221,
1990 October,413,
1990 November,213,
1990 December,173,
1991 January,727,
1991 February,164,
1991 March,216,
1991 April,229,
1991 May,332,
1991 June,188,
1991 July,389,
1991 August,867,
1991 September,224,
1991 October,234,
1991 November,186,
1991 December,269,
1992 January,271,
1992 February,308,
1992 March,467,
1992 April,358,
1992 May,315,
1992 June,334,
1992 July,371,
1992 August,442,
1992 September,"1,471",
1992 October,360,
1992 November,501,
1992 December,291,
1993 January,321,
1993 February,"1,353",
1993 March,315,
1993 April,"1,032",
1993 May,323,
1993 June,"1,523",
1993 July,378,
1993 August,561,
1993 September,202,
1993 October,199,
1993 November,634,
1993 December,338,
1994 January,437,
1994 February,166,
1994 March,325,
1994 April,602,
1994 May,"1,001",
1994 June,530,
1994 July,412,
1994 August,555,
1994 September,688,
1994 October,"2,481",
1994 November,426,
1994 December,390,
1995 January,454,
1995 February,485,
1995 March,517,
1995 April,328,
1995 May,873,
1995 June,844,
1995 July,643,
1995 August,"1,442",
1995 September,545,
1995 October,"1,149",
1995 November,595,
1995 December,582,
1996 January,863,
1996 February,669,
1996 March,"1,359",
1996 April,"1,320",
1996 May,"1,270",
1996 June,"2,040",
1996 July,844,
1996 August,"1,705",
1996 September,"1,850",
1996 October,899,
1996 November,"1,114",
1996 December,446,
1997 January,"1,155",
1997 February,"1,119",
1997 March,845,
1997 April,"1,361",
1997 May,"1,708",
1997 June,"1,146",
1997 July,"1,488",
1997 August,894,
1997 September,"1,213",
1997 October,"1,051",
1997 November,"1,373",
1997 December,"1,275",
1998 January,658,
1998 February,999,
1998 March,"1,068",
1998 April,"2,302",
1998 May,930,
1998 June,840,
1998 July,"1,829",
1998 August,"1,007",
1998 September,"1,293",
1998 October,472,
1998 November,"1,515",
1998 December,720,
1999 January,384,
1999 February,694,
1999 March,"1,618",
1999 April,"1,026",
1999 May,"1,147",
1999 June,939,
1999 July,"2,951",
1999 August,"1,653",
1999 September,"1,752",
1999 October,941,
1999 November,811,
1999 December,"1,000",
2000 January,732,
2000 February,837,
2000 March,742,
2000 April,728,
2000 May,"1,347",
2000 June,"1,146",
2000 July,"1,260",
2000 August,"1,566",
2000 September,652,
2000 October,"1,085",
2000 November,956,
2000 December,239,
2001 January,"1,023",
2001 February,611,
2001 March,896,
2001 April,535,
2001 May,462,
2001 June,"1,181",
2001 July,"1,714",
2001 August,567,
2001 September,"1,444",
2001 October,"1,269",
2001 November,649,
2001 December,766,
2002 January,"1,281",
2002 February,"1,455",
2002 March,744,
2002 April,"1,127",
2002 May,"1,197",
2002 June,893,
2002 July,"1,445",
2002 August,"1,747",
2002 September,"2,960",
2002 October,"1,516",
2002 November,"1,178",
2002 December,"2,425",
2003 January,678,
2003 February,"1,014",
2003 March,"1,807",
2003 April,"3,030",
2003 May,"1,103",
2003 June,"1,827",
2003 July,"1,319",
2003 August,"1,913",
2003 September,"1,793",
2003 October,"1,143",
2003 November,"1,261",
2003 December,577,
2004 January,"1,538",
2004 February,685,
2004 March,856,
2004 April,"2,102",
2004 May,"3,991",
2004 June,"1,144",
2004 July,916,
2004 August,899,
2004 September,"1,071",
2004 October,"1,945",
2004 November,"2,703",
2004 December,995,
2005 January,"1,358",
2005 February,836,
2005 March,823,
2005 April,783,
2005 May,814,
2005 June,"2,084",
2005 July,913,
2005 August,966,
2005 September,"1,050",
2005 October,"1,085",
2005 November,"1,160",
2005 December,870,
2006 January,"1,722",
2006 February,953,
2006 March,"1,147",
2006 April,"1,531",
2006 May,982,
2006 June,"1,975",
2006 July,"1,967",
2006 August,859,
2006 September,"1,804",
2006 October,"1,629",
2006 November,"1,821",
2006 December,"1,721",
2007 January,"2,111",
2007 February,"1,481",
2007 March,"1,367",
2007 April,"2,892",
2007 May,"2,344",
2007 June,"3,779",
2007 July,"3,328",
2007 August,"1,710",
2007 September,"2,945",
2007 October,"2,090",
2007 November,"2,014",
2007 December,"2,353",
2008 January,"2,929",
2008 February,"2,591",
2008 March,"2,802",
2008 April,"2,037",
2008 May,"2,973",
2008 June,"5,190",
2008 July,"2,450",
2008 August,"1,647",
2008 September,"2,055",
2008 October,965,
2008 November,"1,057",
2008 December,906,
2009 January,539,
2009 February,416,
2009 March,427,
2009 April,240,
2009 May,929,
2009 June,"1,255",
2009 July,"1,812",
2009 August,"1,660",
2009 September,"1,611",
2009 October,"1,899",
2009 November,"4,522",
2009 December,"1,884",
2010 January,"2,630",
2010 February,"1,958",
2010 March,"1,005",
2010 April,"1,777",
2010 May,"1,797",
2010 June,"2,438",
2010 July,"2,448",
2010 August,"4,232",
2010 September,"2,242",
2010 October,"2,044",
2010 November,"3,187",
2010 December,"2,827",
2011 January,"1,837",
2011 February,"4,550",
2011 March,"2,487",
2011 April,"2,828",
2011 May,"2,339",
2011 June,"3,974",
2011 July,"2,398",
2011 August,"3,057",
2011 September,"2,874",
2011 October,"3,454",
2011 November,"3,878",
2011 December,"2,201",
2012 January,"2,716",
2012 February,"4,262",
2012 March,"2,308",
2012 April,"2,699",
2012 May,"2,484",
2012 June,"4,561",
2012 July,"2,580",
2012 August,"3,723",
2012 September,"5,321",
2012 October,"4,852",
2012 November,"6,274",
2012 December,"3,176",
2013 January,"2,776",
2013 February,"1,720",
2013 March,"2,779",
2013 April,"1,901",
2013 May,"2,053",
2013 June,"2,623",
2013 July,"4,513",
2013 August,"3,200",
2013 September,"6,915",
2013 October,"2,490",
2013 November,"2,318",
2013 December,"2,481",
2014 January,"4,943",
2014 February,"2,330",
2014 March,"1,362",
2014 April,"6,648",
2014 May,"2,943",
2014 June,"3,224",
2014 July,"2,221",
2014 August,"4,937",
2014 September,"3,061",
2014 October,"2,966",
2014 November,"4,618",
2014 December,"2,646",
2015 January,"2,272",
2015 February,"3,328",
2015 March,"2,615",
2015 April,"1,377",
2015 May,"2,802",
2015 June,"2,211",
2015 July,"1,964",
2015 August,"1,602",
2015 September,"1,818",
2015 October,"1,683",
2015 November,"3,484",
2015 December,"2,540",
2016 January,"2,233",
2016 February,"2,198",
2016 March,"1,462",
2016 April,"2,909",
2016 May,"1,260",
2016 June,"1,903",
2016 July,"1,931",
2016 August,"2,185",
2016 September,"2,212",
2016 October,"1,663",
2016 November,"1,394",
2016 December,"1,783",
2017 January,"1,079",
2017 February,"1,550",
2017 March,"2,596",
2017 April,"1,557",
2017 May,"1,138",
2017 June,"2,006",
2017 July,"2,192",
2017 August,"2,995",
2017 September,"1,014",
2017 October,"2,944",
2017 November,"1,525",
2017 December,"2,634",
2018 January,"1,398",
2018 February,"1,140",
2018 March,876,
2018 April,932,
2018 May,"2,400",
2018 June,"1,324",
2018 July,"1,319",
2018 August,"1,967",
2018 September,"1,738",
2018 October,"4,069",
2018 November,"1,192",
2018 December,"1,009",
2019 January,"1,288",
2019 February,705,
2019 March,646,
2019 April,720,
2019 May,"1,608",
2019 June,"1,671",
2019 July,659,
2019 August,"2,028",
2019 September,"2,536",
2019 October,"1,287",
2019 November,928,
2019 December,"1,769",
2020 January,"2,266",
2020 February,856,
2020 March,"1,169",
2020 April,"1,147",
2020 May,"1,141",
2020 June,"1,950",
2020 July,"6,883",
2020 August,"1,284",
2020 September,"1,003",
2020 October,"1,550",
2020 November,"1,646",
2020 December,"1,859",
2021 January,"3,640",
2021 February,"1,625",
2021 March,"4,209",
2021 April,"3,423",
2021 May,"4,297",
2021 June,"2,185",
2021 July,"1,418",
2021 August,"1,162",
2021 September,"5,367",
2021 October,"1,334",
2021 November,"1,348",
2021 December,"1,919",
2022 January,935,
2022 February,"2,889",
2022 March,"1,185",
2022 April,"4,707",
2022 May,"2,788",
2022 June,"5,459",
2022 July,"1,936",
2022 August,"4,259",
2022 September,"1,394",
2022 October,"2,508",
2022 November,"1,613",
2022 December,"2,132",
2023 January,"1,236",
2023 February,"3,245",
2023 March,"1,420",
2023 April,"1,252",
2023 May,"1,579",
2023 June,"4,800",
2023 July,"4,277",
2023 August,"3,878",
2023 September,"1,395",
2023 October,"2,462",
2023 November,"3,294",
2023 December,"2,792",
2024 January,"1,593",
2024 February,"1,827",
2024 March,"1,783",

Source,CMHC Starts and Completions Survey
