Hamilton — Starts (SAAR)  
January 1990 to March 2024
1990 January,"12,161",
1990 February,"2,965",
1990 March,"3,345",
1990 April,"3,248",
1990 May,"4,864",
1990 June,"1,815",
1990 July,"2,514",
1990 August,704,
1990 September,"2,351",
1990 October,"2,102",
1990 November,618,
1990 December,829,
1991 January,"2,202",
1991 February,"1,063",
1991 March,"2,447",
1991 April,496,
1991 May,"3,396",
1991 June,"2,600",
1991 July,"2,517",
1991 August,"6,421",
1991 September,"2,362",
1991 October,"1,439",
1991 November,"2,305",
1991 December,"2,262",
1992 January,"1,875",
1992 February,"1,891",
1992 March,"2,217",
1992 April,"4,002",
1992 May,"2,448",
1992 June,"2,903",
1992 July,"4,254",
1992 August,"2,278",
1992 September,"2,938",
1992 October,"2,052",
1992 November,"3,578",
1992 December,"1,136",
1993 January,"2,704",
1993 February,"1,322",
1993 March,857,
1993 April,"4,316",
1993 May,"2,944",
1993 June,"1,879",
1993 July,"2,407",
1993 August,"4,525",
1993 September,"3,503",
1993 October,"3,729",
1993 November,"4,283",
1993 December,"3,499",
1994 January,"4,017",
1994 February,"1,438",
1994 March,"2,551",
1994 April,"3,441",
1994 May,"3,035",
1994 June,"3,189",
1994 July,"2,956",
1994 August,"1,800",
1994 September,"3,626",
1994 October,"3,888",
1994 November,"2,154",
1994 December,"1,497",
1995 January,"2,808",
1995 February,"2,610",
1995 March,"2,726",
1995 April,"2,225",
1995 May,"1,868",
1995 June,998,
1995 July,"3,248",
1995 August,"1,233",
1995 September,"1,832",
1995 October,"1,976",
1995 November,"1,495",
1995 December,"1,359",
1996 January,"1,286",
1996 February,"2,272",
1996 March,"1,990",
1996 April,"2,216",
1996 May,"2,093",
1996 June,"2,907",
1996 July,"3,543",
1996 August,"3,935",
1996 September,"3,027",
1996 October,"3,072",
1996 November,"3,161",
1996 December,"1,795",
1997 January,"3,424",
1997 February,"3,516",
1997 March,"2,932",
1997 April,"3,887",
1997 May,"4,476",
1997 June,"3,762",
1997 July,"3,430",
1997 August,"4,298",
1997 September,"3,642",
1997 October,"4,770",
1997 November,"3,798",
1997 December,"2,862",
1998 January,"2,609",
1998 February,"4,414",
1998 March,"2,255",
1998 April,"2,688",
1998 May,"6,073",
1998 June,"5,134",
1998 July,"2,672",
1998 August,"3,431",
1998 September,"2,196",
1998 October,"4,101",
1998 November,"3,939",
1998 December,"4,141",
1999 January,"4,018",
1999 February,"3,442",
1999 March,"2,131",
1999 April,"4,941",
1999 May,"3,162",
1999 June,"3,676",
1999 July,"4,988",
1999 August,"2,693",
1999 September,"7,419",
1999 October,"3,779",
1999 November,"3,860",
1999 December,"2,733",
2000 January,"4,807",
2000 February,"1,860",
2000 March,"2,673",
2000 April,"2,329",
2000 May,"3,739",
2000 June,"2,981",
2000 July,"3,974",
2000 August,"2,031",
2000 September,"2,751",
2000 October,"3,191",
2000 November,"2,768",
2000 December,"4,072",
2001 January,"3,558",
2001 February,"3,421",
2001 March,"3,723",
2001 April,"2,914",
2001 May,"3,949",
2001 June,"4,572",
2001 July,"2,924",
2001 August,"3,701",
2001 September,"3,311",
2001 October,"2,523",
2001 November,"3,724",
2001 December,"2,515",
2002 January,"3,165",
2002 February,"3,258",
2002 March,"2,422",
2002 April,"2,524",
2002 May,"4,901",
2002 June,"3,663",
2002 July,"3,943",
2002 August,"4,172",
2002 September,"4,656",
2002 October,"6,775",
2002 November,"2,989",
2002 December,"3,042",
2003 January,"2,992",
2003 February,"3,297",
2003 March,"3,081",
2003 April,"2,775",
2003 May,"2,378",
2003 June,"4,025",
2003 July,"2,929",
2003 August,"4,230",
2003 September,"2,509",
2003 October,"3,849",
2003 November,"3,738",
2003 December,"3,483",
2004 January,"2,614",
2004 February,"3,853",
2004 March,"3,874",
2004 April,"2,730",
2004 May,"5,973",
2004 June,"2,868",
2004 July,"4,306",
2004 August,"6,204",
2004 September,"5,896",
2004 October,"3,630",
2004 November,"3,434",
2004 December,"3,553",
2005 January,"1,593",
2005 February,"3,059",
2005 March,"2,439",
2005 April,"3,410",
2005 May,"2,973",
2005 June,"5,240",
2005 July,"4,095",
2005 August,"2,921",
2005 September,"3,413",
2005 October,"3,695",
2005 November,"3,376",
2005 December,"1,909",
2006 January,"3,314",
2006 February,"2,938",
2006 March,"1,878",
2006 April,"3,459",
2006 May,"3,469",
2006 June,"2,717",
2006 July,"2,342",
2006 August,"2,143",
2006 September,"3,919",
2006 October,"3,837",
2006 November,"3,240",
2006 December,"3,556",
2007 January,"2,352",
2007 February,"2,836",
2007 March,"2,689",
2007 April,"3,127",
2007 May,"5,007",
2007 June,"3,026",
2007 July,"2,891",
2007 August,"2,802",
2007 September,"3,524",
2007 October,"3,195",
2007 November,"2,196",
2007 December,"2,128",
2008 January,"2,891",
2008 February,"3,420",
2008 March,"2,300",
2008 April,"5,432",
2008 May,"4,687",
2008 June,"3,935",
2008 July,"4,989",
2008 August,"2,621",
2008 September,"2,802",
2008 October,"5,488",
2008 November,"2,550",
2008 December,"1,318",
2009 January,"1,203",
2009 February,"2,099",
2009 March,"1,949",
2009 April,"3,089",
2009 May,"1,194",
2009 June,"1,316",
2009 July,"2,119",
2009 August,"1,461",
2009 September,"1,386",
2009 October,"1,726",
2009 November,"2,192",
2009 December,"2,470",
2010 January,"6,239",
2010 February,"4,887",
2010 March,"2,762",
2010 April,"3,130",
2010 May,"2,910",
2010 June,"2,596",
2010 July,"2,607",
2010 August,"5,928",
2010 September,"3,429",
2010 October,"2,872",
2010 November,"3,333",
2010 December,"2,363",
2011 January,"1,287",
2011 February,"1,652",
2011 March,"1,945",
2011 April,"2,480",
2011 May,"2,271",
2011 June,"2,621",
2011 July,"2,292",
2011 August,"3,252",
2011 September,"2,024",
2011 October,"3,287",
2011 November,"3,091",
2011 December,"3,388",
2012 January,"3,122",
2012 February,"4,963",
2012 March,"2,219",
2012 April,"6,255",
2012 May,"2,782",
2012 June,"2,053",
2012 July,"2,327",
2012 August,"2,401",
2012 September,"2,779",
2012 October,"1,888",
2012 November,"2,695",
2012 December,"2,167",
2013 January,"3,296",
2013 February,"3,587",
2013 March,"4,930",
2013 April,"1,694",
2013 May,"2,847",
2013 June,"3,418",
2013 July,"1,761",
2013 August,"2,015",
2013 September,"2,610",
2013 October,"1,964",
2013 November,"2,732",
2013 December,"1,791",
2014 January,"1,663",
2014 February,"3,254",
2014 March,"2,505",
2014 April,"2,418",
2014 May,"5,235",
2014 June,"2,701",
2014 July,"2,041",
2014 August,"2,352",
2014 September,"4,706",
2014 October,"2,104",
2014 November,"3,311",
2014 December,"1,735",
2015 January,"1,454",
2015 February,"1,148",
2015 March,410,
2015 April,"1,273",
2015 May,"2,127",
2015 June,"2,605",
2015 July,"2,643",
2015 August,"1,839",
2015 September,"1,873",
2015 October,"4,249",
2015 November,"2,464",
2015 December,"2,116",
2016 January,"1,765",
2016 February,"2,584",
2016 March,"4,602",
2016 April,"2,027",
2016 May,"2,417",
2016 June,"3,589",
2016 July,"4,311",
2016 August,"2,098",
2016 September,"1,626",
2016 October,"3,207",
2016 November,"2,017",
2016 December,"9,333",
2017 January,"2,686",
2017 February,"4,668",
2017 March,"1,037",
2017 April,"2,510",
2017 May,"1,836",
2017 June,"2,198",
2017 July,"2,938",
2017 August,"4,678",
2017 September,"1,738",
2017 October,"1,715",
2017 November,"5,065",
2017 December,"4,128",
2018 January,"2,303",
2018 February,"2,147",
2018 March,966,
2018 April,"7,619",
2018 May,"4,848",
2018 June,"6,453",
2018 July,"3,499",
2018 August,"2,439",
2018 September,"5,143",
2018 October,"4,008",
2018 November,"2,214",
2018 December,"1,674",
2019 January,"4,074",
2019 February,"1,898",
2019 March,"2,119",
2019 April,"5,621",
2019 May,"2,924",
2019 June,"1,775",
2019 July,"1,443",
2019 August,"2,234",
2019 September,"2,242",
2019 October,"8,569",
2019 November,"4,343",
2019 December,839,
2020 January,"1,698",
2020 February,"6,996",
2020 March,"1,421",
2020 April,917,
2020 May,"1,201",
2020 June,"2,717",
2020 July,"6,944",
2020 August,"3,569",
2020 September,"2,708",
2020 October,"6,275",
2020 November,"2,578",
2020 December,"4,130",
2021 January,"2,540",
2021 February,"7,912",
2021 March,"1,628",
2021 April,"6,725",
2021 May,"3,965",
2021 June,"4,765",
2021 July,"2,895",
2021 August,"8,213",
2021 September,880,
2021 October,"1,039",
2021 November,"6,596",
2021 December,"3,740",
2022 January,"1,678",
2022 February,"2,575",
2022 March,"2,743",
2022 April,"5,855",
2022 May,"1,702",
2022 June,"4,524",
2022 July,"2,262",
2022 August,"1,827",
2022 September,"2,068",
2022 October,"4,315",
2022 November,"10,823",
2022 December,"1,809",
2023 January,"2,030",
2023 February,"1,219",
2023 March,815,
2023 April,"6,755",
2023 May,"1,021",
2023 June,"3,776",
2023 July,685,
2023 August,"2,669",
2023 September,"2,368",
2023 October,"14,403",
2023 November,"1,074",
2023 December,"7,688",
2024 January,"3,203",
2024 February,"2,535",
2024 March,702,

Source,CMHC Starts and Completions Survey
