St. Catharines - Niagara — Starts (SAAR)  
January 1990 to March 2024
1990 January,"5,257",
1990 February,"3,845",
1990 March,"5,379",
1990 April,"2,958",
1990 May,"1,404",
1990 June,"3,447",
1990 July,"3,360",
1990 August,"3,226",
1990 September,"3,031",
1990 October,541,
1990 November,392,
1990 December,518,
1991 January,"1,091",
1991 February,"2,238",
1991 March,451,
1991 April,523,
1991 May,"1,458",
1991 June,"1,910",
1991 July,"2,425",
1991 August,841,
1991 September,"2,177",
1991 October,"1,351",
1991 November,792,
1991 December,878,
1992 January,558,
1992 February,614,
1992 March,"5,638",
1992 April,"2,823",
1992 May,"1,707",
1992 June,597,
1992 July,"1,819",
1992 August,"1,466",
1992 September,"1,217",
1992 October,846,
1992 November,962,
1992 December,"1,556",
1993 January,"1,361",
1993 February,"1,178",
1993 March,707,
1993 April,"2,223",
1993 May,655,
1993 June,"1,075",
1993 July,836,
1993 August,798,
1993 September,789,
1993 October,"1,692",
1993 November,705,
1993 December,455,
1994 January,"1,186",
1994 February,805,
1994 March,792,
1994 April,"1,787",
1994 May,"3,923",
1994 June,"1,334",
1994 July,"3,777",
1994 August,"1,666",
1994 September,"1,410",
1994 October,838,
1994 November,"1,452",
1994 December,996,
1995 January,"1,393",
1995 February,491,
1995 March,634,
1995 April,"1,040",
1995 May,781,
1995 June,985,
1995 July,"1,477",
1995 August,756,
1995 September,858,
1995 October,689,
1995 November,789,
1995 December,700,
1996 January,525,
1996 February,"1,202",
1996 March,753,
1996 April,840,
1996 May,899,
1996 June,"1,003",
1996 July,"1,074",
1996 August,991,
1996 September,"1,211",
1996 October,"1,271",
1996 November,908,
1996 December,"1,089",
1997 January,975,
1997 February,"1,578",
1997 March,"1,590",
1997 April,"1,308",
1997 May,"1,342",
1997 June,"1,143",
1997 July,"2,260",
1997 August,"1,750",
1997 September,687,
1997 October,"1,490",
1997 November,"1,619",
1997 December,"2,021",
1998 January,"1,444",
1998 February,"2,023",
1998 March,"1,324",
1998 April,"1,226",
1998 May,"1,366",
1998 June,"1,168",
1998 July,"1,230",
1998 August,"1,345",
1998 September,"1,283",
1998 October,"1,189",
1998 November,"1,114",
1998 December,"1,373",
1999 January,"2,061",
1999 February,"1,120",
1999 March,"1,180",
1999 April,"1,458",
1999 May,"1,016",
1999 June,"1,558",
1999 July,"1,590",
1999 August,"1,416",
1999 September,"1,482",
1999 October,"1,443",
1999 November,"1,060",
1999 December,"2,348",
2000 January,"1,050",
2000 February,"1,318",
2000 March,944,
2000 April,"1,588",
2000 May,"1,277",
2000 June,"1,339",
2000 July,"1,650",
2000 August,"1,105",
2000 September,"1,127",
2000 October,"1,061",
2000 November,"1,017",
2000 December,"1,433",
2001 January,"1,376",
2001 February,908,
2001 March,"1,115",
2001 April,"1,213",
2001 May,"1,005",
2001 June,"1,327",
2001 July,"1,275",
2001 August,"1,129",
2001 September,"1,011",
2001 October,"1,044",
2001 November,"1,293",
2001 December,924,
2002 January,"1,111",
2002 February,"1,179",
2002 March,"1,175",
2002 April,"1,251",
2002 May,"1,407",
2002 June,"1,589",
2002 July,"1,178",
2002 August,"1,304",
2002 September,"1,226",
2002 October,"1,588",
2002 November,"1,495",
2002 December,"1,283",
2003 January,"1,372",
2003 February,"1,520",
2003 March,"1,398",
2003 April,"1,161",
2003 May,"1,674",
2003 June,"1,821",
2003 July,"1,383",
2003 August,"1,501",
2003 September,"1,611",
2003 October,"1,439",
2003 November,"1,164",
2003 December,"1,460",
2004 January,"1,492",
2004 February,"1,593",
2004 March,"1,631",
2004 April,"1,570",
2004 May,"1,733",
2004 June,"1,685",
2004 July,"2,057",
2004 August,"2,039",
2004 September,"2,774",
2004 October,"1,962",
2004 November,"1,338",
2004 December,"1,369",
2005 January,"1,463",
2005 February,"1,181",
2005 March,"1,587",
2005 April,"1,485",
2005 May,"1,207",
2005 June,"1,283",
2005 July,"1,390",
2005 August,"1,878",
2005 September,"1,152",
2005 October,"1,409",
2005 November,"1,650",
2005 December,"1,354",
2006 January,"1,004",
2006 February,"1,608",
2006 March,"1,034",
2006 April,"1,662",
2006 May,"1,380",
2006 June,"1,371",
2006 July,"1,661",
2006 August,"1,664",
2006 September,"1,219",
2006 October,832,
2006 November,913,
2006 December,"1,341",
2007 January,"1,216",
2007 February,857,
2007 March,969,
2007 April,846,
2007 May,"1,050",
2007 June,"1,325",
2007 July,"1,760",
2007 August,"1,127",
2007 September,"1,191",
2007 October,"1,057",
2007 November,"1,137",
2007 December,"1,302",
2008 January,"1,229",
2008 February,"1,834",
2008 March,856,
2008 April,"1,180",
2008 May,872,
2008 June,"1,581",
2008 July,"1,027",
2008 August,"1,237",
2008 September,"1,512",
2008 October,"1,001",
2008 November,805,
2008 December,582,
2009 January,892,
2009 February,540,
2009 March,411,
2009 April,921,
2009 May,"1,094",
2009 June,690,
2009 July,739,
2009 August,602,
2009 September,902,
2009 October,990,
2009 November,"1,279",
2009 December,935,
2010 January,"1,576",
2010 February,"1,044",
2010 March,"1,568",
2010 April,943,
2010 May,900,
2010 June,"1,384",
2010 July,"1,162",
2010 August,747,
2010 September,"1,320",
2010 October,"1,087",
2010 November,602,
2010 December,765,
2011 January,571,
2011 February,831,
2011 March,"1,800",
2011 April,"1,260",
2011 May,"1,471",
2011 June,"1,133",
2011 July,"1,018",
2011 August,"2,314",
2011 September,654,
2011 October,834,
2011 November,865,
2011 December,953,
2012 January,579,
2012 February,"1,246",
2012 March,711,
2012 April,"1,150",
2012 May,837,
2012 June,"1,227",
2012 July,884,
2012 August,818,
2012 September,"1,541",
2012 October,868,
2012 November,"1,117",
2012 December,"2,659",
2013 January,"1,488",
2013 February,889,
2013 March,"1,311",
2013 April,"1,174",
2013 May,979,
2013 June,"1,173",
2013 July,"1,554",
2013 August,"1,868",
2013 September,856,
2013 October,823,
2013 November,"1,336",
2013 December,"1,147",
2014 January,"1,570",
2014 February,"1,031",
2014 March,"1,328",
2014 April,"1,209",
2014 May,"1,130",
2014 June,"1,685",
2014 July,"1,737",
2014 August,"1,119",
2014 September,"1,605",
2014 October,"1,388",
2014 November,"1,518",
2014 December,"2,279",
2015 January,"1,929",
2015 February,818,
2015 March,"1,101",
2015 April,"1,627",
2015 May,"1,257",
2015 June,"1,582",
2015 July,"1,924",
2015 August,"1,365",
2015 September,"4,468",
2015 October,"1,691",
2015 November,"1,366",
2015 December,"1,505",
2016 January,"1,568",
2016 February,"1,530",
2016 March,"2,339",
2016 April,"1,983",
2016 May,"2,259",
2016 June,"2,331",
2016 July,"2,481",
2016 August,"2,192",
2016 September,"1,826",
2016 October,"1,772",
2016 November,"1,637",
2016 December,"1,478",
2017 January,"1,428",
2017 February,"2,059",
2017 March,"2,019",
2017 April,"2,250",
2017 May,"2,088",
2017 June,"2,284",
2017 July,"2,450",
2017 August,"1,821",
2017 September,"2,116",
2017 October,"3,130",
2017 November,"2,853",
2017 December,"2,126",
2018 January,"1,667",
2018 February,"1,891",
