Saskatoon — Historical Starts by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,18,0,0,0,18,
Feb 1990,15,0,0,0,15,
Mar 1990,34,0,0,0,34,
Apr 1990,36,0,0,48,84,
May 1990,26,2,0,0,28,
Jun 1990,35,0,0,35,70,
Jul 1990,18,0,0,0,18,
Aug 1990,13,0,44,0,57,
Sep 1990,20,0,0,0,20,
Oct 1990,27,0,14,0,41,
Nov 1990,16,0,0,0,16,
Dec 1990,9,0,0,0,9,
Jan 1991,19,2,0,0,21,
Feb 1991,7,0,0,0,7,
Mar 1991,13,0,0,0,13,
Apr 1991,17,0,8,0,25,
May 1991,34,0,0,0,34,
Jun 1991,21,2,0,0,23,
Jul 1991,20,2,15,0,37,
Aug 1991,21,0,0,50,71,
Sep 1991,20,0,0,0,20,
Oct 1991,25,0,0,0,25,
Nov 1991,14,0,0,0,14,
Dec 1991,13,2,0,0,15,
Jan 1992,7,0,0,0,7,
Feb 1992,12,0,4,0,16,
Mar 1992,15,18,0,0,33,
Apr 1992,42,2,0,0,44,
May 1992,23,8,0,0,31,
Jun 1992,39,2,0,0,41,
Jul 1992,41,0,0,0,41,
Aug 1992,24,12,0,0,36,
Sep 1992,31,16,18,59,124,
Oct 1992,34,2,0,0,36,
Nov 1992,28,4,7,0,39,
Dec 1992,16,0,0,0,16,
Jan 1993,8,0,0,0,8,
Feb 1993,19,0,0,81,100,
Mar 1993,19,0,0,0,19,
Apr 1993,43,18,4,35,100,
May 1993,35,0,0,0,35,
Jun 1993,36,30,0,73,139,
Jul 1993,37,4,0,0,41,
Aug 1993,23,0,0,23,46,
Sep 1993,17,0,0,0,17,
Oct 1993,19,0,0,0,19,
Nov 1993,34,0,16,0,50,
Dec 1993,19,0,0,0,19,
Jan 1994,6,0,4,12,22,
Feb 1994,9,0,0,0,9,
Mar 1994,16,2,4,0,22,
Apr 1994,38,0,0,24,62,
May 1994,41,14,0,39,94,
Jun 1994,53,8,0,0,61,
Jul 1994,41,4,0,0,45,
Aug 1994,33,0,0,12,45,
Sep 1994,40,0,0,16,56,
Oct 1994,38,2,0,169,209,
Nov 1994,32,2,0,0,34,
Dec 1994,23,0,0,0,23,
Jan 1995,9,8,0,0,17,
Feb 1995,25,0,4,0,29,
Mar 1995,30,6,0,0,36,
Apr 1995,30,6,0,0,36,
May 1995,52,12,0,23,87,
Jun 1995,50,24,12,0,86,
Jul 1995,47,4,14,0,65,
Aug 1995,60,0,0,57,117,
Sep 1995,41,2,0,0,43,
Oct 1995,51,0,0,46,97,
Nov 1995,49,0,0,0,49,
Dec 1995,35,0,0,0,35,
Jan 1996,18,0,0,16,34,
Feb 1996,36,0,4,0,40,
Mar 1996,50,8,0,48,106,
Apr 1996,75,10,0,44,129,
May 1996,80,9,40,0,129,
Jun 1996,82,10,20,82,194,
Jul 1996,72,14,0,0,86,
Aug 1996,50,13,52,26,141,
Sep 1996,41,4,0,106,151,
Oct 1996,57,12,7,0,76,
Nov 1996,51,22,20,0,93,
Dec 1996,23,2,4,0,29,
Jan 1997,32,6,0,0,38,
Feb 1997,51,2,15,0,68,
Mar 1997,55,10,0,0,65,
Apr 1997,82,14,36,0,132,
May 1997,76,10,12,67,165,
Jun 1997,70,24,21,0,115,
Jul 1997,76,12,51,0,139,
Aug 1997,43,2,5,26,76,
Sep 1997,58,6,31,0,95,
Oct 1997,47,12,19,11,89,
Nov 1997,75,10,0,29,114,
Dec 1997,44,6,41,0,91,
Jan 1998,20,4,0,0,24,
Feb 1998,35,0,6,23,64,
Mar 1998,58,12,15,0,85,
Apr 1998,69,8,12,117,206,
May 1998,79,10,12,0,101,
Jun 1998,81,6,4,0,91,
Jul 1998,68,20,27,50,165,
Aug 1998,65,10,14,0,89,
Sep 1998,81,6,8,4,99,
Oct 1998,36,2,3,0,41,
Nov 1998,59,6,60,0,125,
Dec 1998,41,6,0,0,47,
Jan 1999,13,2,0,0,15,
Feb 1999,31,8,0,0,39,
Mar 1999,57,20,3,50,130,
Apr 1999,70,8,16,4,98,
May 1999,98,4,0,23,125,
Jun 1999,86,10,0,4,100,
Jul 1999,75,4,7,173,259,
Aug 1999,85,12,0,50,147,
Sep 1999,50,8,4,80,142,
Oct 1999,71,12,0,0,83,
Nov 1999,45,10,10,0,65,
Dec 1999,43,8,19,0,70,
Jan 2000,26,6,0,0,32,
Feb 2000,25,8,21,0,54,
Mar 2000,38,2,18,0,58,
Apr 2000,59,6,4,0,69,
May 2000,132,8,12,0,152,
Jun 2000,60,12,0,38,110,
Jul 2000,52,4,0,58,114,
Aug 2000,69,8,14,48,139,
Sep 2000,38,10,5,0,53,
Oct 2000,49,20,26,0,95,
Nov 2000,42,4,30,0,76,
Dec 2000,12,4,0,0,16,
Jan 2001,38,10,0,0,48,
Feb 2001,30,2,0,0,32,
Mar 2001,46,6,0,16,68,
Apr 2001,48,2,0,0,50,
May 2001,52,2,0,0,54,
Jun 2001,56,6,14,36,112,
Jul 2001,51,12,30,59,152,
Aug 2001,36,2,10,4,52,
Sep 2001,52,14,54,1,121,
Oct 2001,54,0,21,36,111,
Nov 2001,41,0,0,8,49,
Dec 2001,38,2,11,0,51,
Jan 2002,42,0,26,0,68,
Feb 2002,37,18,45,0,100,
Mar 2002,37,8,7,4,56,
Apr 2002,59,0,41,0,100,
May 2002,86,8,30,0,124,
Jun 2002,69,8,14,0,91,
Jul 2002,70,6,11,46,133,
Aug 2002,54,4,32,62,152,
Sep 2002,97,24,77,54,252,
Oct 2002,56,0,76,0,132,
Nov 2002,45,24,0,24,93,
Dec 2002,39,0,23,126,188,
Jan 2003,30,0,0,0,30,
Feb 2003,32,2,34,0,68,
Mar 2003,61,4,73,0,138,
Apr 2003,53,2,73,130,258,
May 2003,77,4,32,0,113,
Jun 2003,69,8,92,0,169,
Jul 2003,73,10,16,24,123,
Aug 2003,67,4,19,76,166,
Sep 2003,57,2,15,80,154,
Oct 2003,65,10,27,0,102,
Nov 2003,58,6,35,0,99,
Dec 2003,34,0,0,1,35,
Jan 2004,29,4,0,70,103,
Feb 2004,37,2,0,0,39,
Mar 2004,45,0,16,0,61,
Apr 2004,66,24,49,44,183,
May 2004,66,14,79,192,351,
Jun 2004,116,8,0,0,124,
Jul 2004,75,14,0,0,89,
Aug 2004,77,4,0,0,81,
Sep 2004,85,6,4,0,95,
Oct 2004,60,2,84,23,169,
Nov 2004,46,14,103,58,221,
Dec 2004,51,8,3,0,62,
Jan 2005,25,4,0,63,92,
Feb 2005,43,6,0,0,49,
Mar 2005,50,0,0,6,56,
Apr 2005,77,0,0,0,77,
May 2005,87,6,0,0,93,
Jun 2005,76,16,0,101,193,
Jul 2005,61,24,0,0,85,
Aug 2005,72,8,0,4,84,
Sep 2005,53,10,0,27,90,
Oct 2005,80,16,4,0,100,
Nov 2005,83,2,4,0,89,
Dec 2005,44,10,0,0,54,
Jan 2006,47,0,5,53,105,
Feb 2006,50,6,0,0,56,
Mar 2006,48,4,0,33,85,
Apr 2006,60,8,0,71,139,
May 2006,109,0,6,0,115,
Jun 2006,100,10,12,67,189,
Jul 2006,102,4,7,63,176,
Aug 2006,66,6,0,0,72,
Sep 2006,92,6,8,45,151,
Oct 2006,121,4,26,0,151,
Nov 2006,91,12,42,0,145,
Dec 2006,73,4,35,0,112,
Jan 2007,59,6,17,51,133,
Feb 2007,73,0,17,0,90,
Mar 2007,92,0,4,0,96,
Apr 2007,165,8,64,38,275,
May 2007,188,14,53,0,255,
Jun 2007,179,18,26,133,356,
Jul 2007,143,22,57,70,292,
Aug 2007,123,12,4,0,139,
Sep 2007,123,20,60,41,244,
Oct 2007,125,18,46,0,189,
Nov 2007,106,2,12,40,160,
Dec 2007,109,0,8,34,151,
Jan 2008,67,6,34,94,201,
Feb 2008,89,2,13,71,175,
Mar 2008,128,18,9,59,214,
Apr 2008,180,10,17,0,207,
May 2008,195,10,59,46,310,
Jun 2008,161,10,21,275,467,
Jul 2008,110,12,49,44,215,
Aug 2008,102,10,24,0,136,
Sep 2008,44,0,16,110,170,
Oct 2008,79,8,0,0,87,
Nov 2008,80,2,0,0,82,
Dec 2008,53,2,0,0,55,
Jan 2009,21,2,10,0,33,
Feb 2009,24,0,0,0,24,
Mar 2009,32,0,0,0,32,
Apr 2009,25,0,0,0,25,
May 2009,71,2,26,0,99,
Jun 2009,116,8,5,0,129,
Jul 2009,157,6,0,0,163,
Aug 2009,123,2,18,0,143,
Sep 2009,122,2,0,8,132,
Oct 2009,136,12,4,12,164,
Nov 2009,177,8,82,94,361,
Dec 2009,97,2,24,0,123,
Jan 2010,118,2,0,41,161,
Feb 2010,87,0,0,40,127,
Mar 2010,75,2,0,0,77,
Apr 2010,162,10,5,0,177,
May 2010,197,2,6,0,205,
Jun 2010,186,4,52,0,242,
Jul 2010,153,18,39,0,210,
Aug 2010,175,6,68,116,365,
Sep 2010,144,4,43,0,191,
Oct 2010,121,6,44,0,171,
Nov 2010,104,10,0,142,256,
Dec 2010,116,4,8,71,199,
Jan 2011,80,20,20,0,120,
Feb 2011,91,6,42,201,340,
Mar 2011,119,4,15,50,188,
Apr 2011,144,0,84,24,252,
May 2011,152,8,66,0,226,
Jun 2011,166,6,51,147,370,
Jul 2011,134,10,11,48,203,
Aug 2011,221,16,26,12,275,
Sep 2011,132,4,38,83,257,
Oct 2011,123,8,14,151,296,
Nov 2011,130,8,42,135,315,
Dec 2011,116,12,24,0,152,
Jan 2012,105,6,35,31,177,
Feb 2012,124,8,20,145,297,
Mar 2012,138,8,8,0,154,
Apr 2012,189,8,13,35,245,
May 2012,126,24,3,75,228,
Jun 2012,273,22,68,91,454,
Jul 2012,138,12,0,62,212,
Aug 2012,201,12,33,92,338,
Sep 2012,231,34,66,154,485,
Oct 2012,192,12,30,193,427,
Nov 2012,179,12,31,294,516,
Dec 2012,129,18,0,73,220,
Jan 2013,114,10,22,24,170,
Feb 2013,85,2,14,0,101,
Mar 2013,85,10,12,87,194,
Apr 2013,120,10,37,0,167,
May 2013,152,12,30,0,194,
Jun 2013,167,6,35,60,268,
Jul 2013,221,30,72,48,371,
Aug 2013,138,24,55,71,288,
Sep 2013,203,60,76,275,614,
Oct 2013,181,30,28,0,239,
Nov 2013,107,18,5,65,195,
Dec 2013,85,18,0,76,179,
Jan 2014,68,28,12,268,376,
Feb 2014,83,8,16,45,152,
Mar 2014,68,4,0,0,72,
Apr 2014,196,14,8,343,561,
May 2014,158,6,76,32,272,
Jun 2014,205,18,38,65,326,
Jul 2014,124,32,21,16,193,
Aug 2014,169,30,53,182,434,
Sep 2014,142,12,29,102,285,
Oct 2014,160,30,56,22,268,
Nov 2014,138,8,78,166,390,
Dec 2014,66,16,60,60,202,
Jan 2015,59,20,16,60,155,
Feb 2015,62,4,6,175,247,
Mar 2015,54,4,4,115,177,
Apr 2015,97,2,17,0,116,
May 2015,106,8,115,24,253,
Jun 2015,120,14,4,78,216,
Jul 2015,95,4,76,0,175,
Aug 2015,96,2,26,24,148,
Sep 2015,84,8,4,72,168,
Oct 2015,63,16,16,51,146,
Nov 2015,88,2,22,183,295,
Dec 2015,76,8,50,63,197,
Jan 2016,67,6,4,63,140,
Feb 2016,91,2,0,40,133,
Mar 2016,43,6,24,20,93,
Apr 2016,61,8,10,159,238,
May 2016,122,4,0,0,126,
Jun 2016,95,14,16,57,182,
Jul 2016,122,6,11,48,187,
Aug 2016,88,4,12,90,194,
Sep 2016,128,8,72,0,208,
Oct 2016,80,2,13,47,142,
Nov 2016,99,10,15,0,124,
Dec 2016,96,4,42,0,142,
Jan 2017,48,0,11,0,59,
Feb 2017,68,16,4,0,88,
Mar 2017,74,10,13,70,167,
Apr 2017,96,4,14,5,119,
May 2017,102,2,10,0,114,
Jun 2017,119,10,28,41,198,
Jul 2017,111,8,3,78,200,
Aug 2017,118,6,71,66,261,
Sep 2017,95,6,0,0,101,
Oct 2017,92,0,23,134,249,
Nov 2017,79,12,48,0,139,
Dec 2017,76,14,16,114,220,
Jan 2018,37,2,0,52,91,
Feb 2018,37,4,17,12,70,
Mar 2018,38,6,3,4,51,
Apr 2018,48,0,4,11,63,
May 2018,66,0,16,128,210,
Jun 2018,88,16,12,15,131,
Jul 2018,111,6,8,13,138,
Aug 2018,53,2,8,104,167,
Sep 2018,85,6,15,52,158,
Oct 2018,60,0,14,272,346,
Nov 2018,81,4,17,11,113,
Dec 2018,74,4,0,10,88,
Jan 2019,44,2,16,15,77,
Feb 2019,27,0,0,15,42,
Mar 2019,31,0,3,5,39,
Apr 2019,29,16,4,2,51,
May 2019,76,18,4,51,149,
Jun 2019,81,10,12,54,157,
Jul 2019,51,6,0,10,67,
Aug 2019,59,4,13,94,170,
Sep 2019,52,6,8,151,217,
Oct 2019,65,4,22,25,116,
Nov 2019,76,4,3,5,88,
Dec 2019,48,2,22,78,150,
Jan 2020,29,0,9,129,167,
Feb 2020,33,2,6,16,57,
Mar 2020,42,4,31,6,83,
Apr 2020,38,4,0,44,86,
May 2020,65,6,0,40,111,
Jun 2020,63,6,12,94,175,
Jul 2020,95,16,38,444,593,
Aug 2020,58,8,34,9,109,
Sep 2020,78,0,3,6,87,
Oct 2020,110,8,12,12,142,
Nov 2020,80,10,35,17,142,
Dec 2020,83,18,28,28,157,
Jan 2021,50,4,22,188,264,
Feb 2021,73,12,8,9,102,
Mar 2021,73,6,17,236,332,
Apr 2021,125,22,73,79,299,
May 2021,128,4,31,224,387,
Jun 2021,93,22,68,13,196,
Jul 2021,82,6,22,21,131,
Aug 2021,75,6,7,9,97,
Sep 2021,59,12,65,315,451,
Oct 2021,64,8,35,12,119,
Nov 2021,58,16,35,4,113,
Dec 2021,85,10,37,17,149,
Jan 2022,27,2,18,9,56,
Feb 2022,73,4,4,130,211,
Mar 2022,70,0,8,8,86,
Apr 2022,115,6,64,227,412,
May 2022,112,20,44,82,258,
Jun 2022,81,10,42,332,465,
Jul 2022,95,14,0,63,172,
Aug 2022,87,14,33,222,356,
Sep 2022,77,8,12,25,122,
Oct 2022,68,0,4,146,218,
Nov 2022,67,10,20,36,133,
Dec 2022,41,6,16,107,170,
Jan 2023,33,0,0,42,75,
Feb 2023,23,0,0,239,262,
Mar 2023,50,2,9,50,111,
Apr 2023,66,10,0,42,118,
May 2023,62,12,51,21,146,
Jun 2023,75,12,27,294,408,
Jul 2023,54,14,18,276,362,
Aug 2023,67,26,13,218,324,
Sep 2023,105,10,10,0,125,
Oct 2023,108,30,8,75,221,
Nov 2023,85,8,4,178,275,
Dec 2023,58,2,4,157,221,
Jan 2024,51,4,15,27,97,
Feb 2024,36,12,5,71,124,
Mar 2024,51,18,54,16,139,

Source,CMHC Starts and Completions Survey
