Kelowna — Starts (SAAR)  
January 1990 to March 2024
2007 January,"2,777",
2007 February,"1,305",
2007 March,"1,711",
2007 April,"4,078",
2007 May,"2,720",
2007 June,"2,814",
2007 July,"2,009",
2007 August,"2,553",
2007 September,"5,321",
2007 October,"4,857",
2007 November,"1,654",
2007 December,"1,794",
2008 January,"3,588",
2008 February,"6,096",
2008 March,"3,012",
2008 April,"2,944",
2008 May,"4,605",
2008 June,"1,667",
2008 July,"1,833",
2008 August,739,
2008 September,"1,292",
2008 October,731,
2008 November,573,
2008 December,357,
2009 January,259,
2009 February,227,
2009 March,589,
2009 April,300,
2009 May,376,
2009 June,330,
2009 July,533,
2009 August,488,
2009 September,"1,141",
2009 October,"1,232",
2009 November,"1,368",
2009 December,895,
2010 January,"2,163",
2010 February,856,
2010 March,668,
2010 April,871,
2010 May,824,
2010 June,"1,580",
2010 July,678,
2010 August,920,
2010 September,830,
2010 October,637,
2010 November,"1,084",
2010 December,486,
2011 January,508,
2011 February,888,
2011 March,532,
2011 April,"1,516",
2011 May,918,
2011 June,738,
2011 July,"1,953",
2011 August,790,
2011 September,653,
2011 October,890,
2011 November,740,
2011 December,881,
2012 January,751,
2012 February,502,
2012 March,706,
2012 April,801,
2012 May,900,
2012 June,622,
2012 July,755,
2012 August,842,
2012 September,"1,361",
2012 October,837,
2012 November,807,
2012 December,"1,039",
2013 January,835,
2013 February,753,
2013 March,550,
2013 April,847,
2013 May,653,
2013 June,794,
2013 July,"1,218",
2013 August,691,
2013 September,842,
2013 October,"1,525",
2013 November,"1,630",
2013 December,"1,736",
2014 January,830,
2014 February,"1,144",
2014 March,"1,214",
2014 April,959,
2014 May,"1,311",
2014 June,"1,701",
2014 July,"1,164",
2014 August,"1,028",
2014 September,"1,236",
2014 October,970,
2014 November,"2,380",
2014 December,"1,856",
2015 January,"1,025",
2015 February,"1,160",
2015 March,931,
2015 April,"1,350",
2015 May,852,
2015 June,"1,826",
2015 July,"2,062",
2015 August,"1,050",
2015 September,"1,188",
2015 October,"1,262",
2015 November,"1,668",
2015 December,"1,019",
2016 January,947,
2016 February,"3,816",
2016 March,"2,582",
2016 April,"1,050",
2016 May,"2,553",
2016 June,"1,398",
2016 July,"2,303",
2016 August,"2,708",
2016 September,"1,384",
2016 October,"2,413",
2016 November,"1,486",
2016 December,"3,667",
2017 January,980,
2017 February,"2,813",
2017 March,"6,204",
2017 April,"4,670",
2017 May,"5,466",
2017 June,"2,425",
2017 July,"1,522",
2017 August,"6,137",
2017 September,"5,082",
2017 October,"2,027",
2017 November,"2,546",
2017 December,"3,021",
2018 January,"1,377",
2018 February,485,
2018 March,"2,039",
2018 April,"4,451",
2018 May,"3,700",
2018 June,"3,562",
2018 July,"1,873",
2018 August,"4,016",
2018 September,787,
2018 October,765,
2018 November,"4,247",
2018 December,"3,332",
2019 January,"4,181",
2019 February,279,
2019 March,529,
2019 April,820,
2019 May,"1,028",
2019 June,"2,806",
2019 July,"1,457",
2019 August,"5,836",
2019 September,"1,564",
2019 October,"3,989",
2019 November,"3,506",
2019 December,930,
2020 January,"1,566",
2020 February,"3,848",
2020 March,"1,453",
2020 April,590,
2020 May,"1,837",
2020 June,"2,794",
2020 July,"3,477",
2020 August,"2,569",
2020 September,"1,081",
2020 October,"1,239",
2020 November,"1,286",
2020 December,0,
2021 January,"1,304",
2021 February,"3,531",
2021 March,"3,070",
2021 April,"1,507",
2021 May,"1,133",
2021 June,"3,199",
2021 July,"5,466",
2021 August,"5,109",
2021 September,"2,510",
2021 October,"1,074",
2021 November,"5,094",
2021 December,"6,462",
2022 January,"1,346",
2022 February,976,
2022 March,"2,347",
2022 April,"3,271",
2022 May,"2,171",
2022 June,"8,495",
2022 July,"1,115",
2022 August,"7,427",
2022 September,"3,139",
2022 October,"2,440",
2022 November,"3,429",
2022 December,"4,526",
2023 January,"4,704",
2023 February,"5,740",
2023 March,"3,120",
2023 April,"1,273",
2023 May,"1,839",
2023 June,"4,381",
2023 July,"1,066",
2023 August,"1,291",
2023 September,"2,067",
2023 October,"4,993",
2023 November,584,
2023 December,"4,380",
2024 January,"1,511",
2024 February,"4,157",
2024 March,"4,775",

Source,CMHC Starts and Completions Survey
