Victoria — Starts (SAAR)  
January 1990 to March 2024
1997 October,"1,986",
1997 November,"1,718",
1997 December,813,
1998 January,"1,020",
1998 February,763,
1998 March,837,
1998 April,"1,123",
1998 May,972,
1998 June,792,
1998 July,719,
1998 August,694,
1998 September,"1,496",
1998 October,"1,578",
1998 November,874,
1998 December,713,
1999 January,"1,076",
1999 February,462,
1999 March,"1,122",
1999 April,"1,687",
1999 May,"2,460",
1999 June,698,
1999 July,"1,508",
1999 August,"1,721",
1999 September,"1,897",
1999 October,784,
1999 November,"1,092",
1999 December,"1,453",
2000 January,662,
2000 February,712,
2000 March,694,
2000 April,376,
2000 May,730,
2000 June,"1,487",
2000 July,"1,117",
2000 August,531,
2000 September,860,
2000 October,"1,339",
2000 November,"1,300",
2000 December,677,
2001 January,955,
2001 February,"1,791",
2001 March,"1,398",
2001 April,826,
2001 May,786,
2001 June,805,
2001 July,609,
2001 August,990,
2001 September,852,
2001 October,"2,735",
2001 November,"2,204",
2001 December,"1,104",
2002 January,"1,007",
2002 February,"1,402",
2002 March,"1,053",
2002 April,634,
2002 May,"1,443",
2002 June,"1,334",
2002 July,"1,664",
2002 August,"1,260",
2002 September,"1,049",
2002 October,"1,626",
2002 November,"2,234",
2002 December,"1,354",
2003 January,"2,112",
2003 February,"1,070",
2003 March,"1,121",
2003 April,"2,612",
2003 May,"1,935",
2003 June,"1,161",
2003 July,"2,964",
2003 August,"2,804",
2003 September,"1,914",
2003 October,"1,663",
2003 November,"2,725",
2003 December,"1,925",
2004 January,"2,467",
2004 February,"3,517",
2004 March,"1,896",
2004 April,"1,474",
2004 May,"2,190",
2004 June,"1,869",
2004 July,"1,227",
2004 August,"2,246",
2004 September,"1,714",
2004 October,"2,163",
2004 November,"4,516",
2004 December,"3,008",
2005 January,"1,299",
2005 February,"1,693",
2005 March,"2,775",
2005 April,"1,397",
2005 May,"3,698",
2005 June,"1,697",
2005 July,"2,858",
2005 August,"1,272",
2005 September,"2,084",
2005 October,"1,441",
2005 November,"1,465",
2005 December,"2,979",
2006 January,"3,297",
2006 February,"1,673",
2006 March,"1,382",
2006 April,"2,347",
2006 May,"1,701",
2006 June,"3,388",
2006 July,"1,186",
2006 August,"4,513",
2006 September,"4,515",
2006 October,"3,716",
2006 November,"3,441",
2006 December,"1,838",
2007 January,"2,790",
2007 February,"2,220",
2007 March,"1,035",
2007 April,"3,626",
2007 May,"1,638",
2007 June,"3,551",
2007 July,"2,745",
2007 August,"1,339",
2007 September,"3,618",
2007 October,"3,276",
2007 November,"2,078",
2007 December,"2,977",
2008 January,"2,436",
2008 February,"1,543",
2008 March,"1,032",
2008 April,"5,213",
2008 May,"3,016",
2008 June,"1,668",
2008 July,"2,612",
2008 August,"1,371",
2008 September,"1,473",
2008 October,"1,040",
2008 November,975,
2008 December,482,
2009 January,416,
2009 February,497,
2009 March,661,
2009 April,657,
2009 May,620,
2009 June,879,
2009 July,"1,005",
2009 August,"1,149",
2009 September,"1,339",
2009 October,"1,463",
2009 November,"1,874",
2009 December,"1,654",
2010 January,"3,286",
2010 February,"1,721",
2010 March,"3,162",
2010 April,"2,466",
2010 May,"1,607",
2010 June,"1,953",
2010 July,"1,745",
2010 August,"2,666",
2010 September,"1,945",
2010 October,"1,000",
2010 November,"2,050",
2010 December,"1,971",
2011 January,"1,199",
2011 February,958,
2011 March,"2,080",
2011 April,"1,434",
2011 May,"1,696",
2011 June,"1,814",
2011 July,"2,653",
2011 August,"1,430",
2011 September,"2,051",
2011 October,"1,643",
2011 November,"1,834",
2011 December,970,
2012 January,"1,119",
2012 February,"1,437",
2012 March,"1,236",
2012 April,"1,382",
2012 May,916,
2012 June,"2,343",
2012 July,"1,712",
2012 August,"3,072",
2012 September,"2,285",
2012 October,"1,218",
2012 November,"2,983",
2012 December,740,
2013 January,"1,191",
2013 February,"1,440",
2013 March,994,
2013 April,"1,358",
2013 May,757,
2013 June,"1,246",
2013 July,"1,080",
2013 August,"2,903",
2013 September,"3,218",
2013 October,861,
2013 November,"2,544",
2013 December,"2,561",
2014 January,771,
2014 February,758,
2014 March,999,
2014 April,657,
2014 May,"1,806",
2014 June,"2,220",
2014 July,741,
2014 August,"1,398",
2014 September,"2,140",
2014 October,"1,016",
2014 November,"2,189",
2014 December,"1,021",
2015 January,"2,560",
2015 February,"1,864",
2015 March,"1,409",
2015 April,"3,182",
2015 May,"1,226",
2015 June,"1,544",
2015 July,"2,151",
2015 August,"3,116",
2015 September,"1,017",
2015 October,"2,441",
2015 November,972,
2015 December,"2,607",
2016 January,"1,816",
2016 February,"2,754",
2016 March,"2,736",
2016 April,"3,519",
2016 May,"2,677",
2016 June,"5,561",
2016 July,"3,512",
2016 August,"1,822",
2016 September,"3,037",
2016 October,"2,542",
2016 November,"3,253",
2016 December,"2,052",
2017 January,"2,295",
2017 February,"2,679",
2017 March,"1,909",
2017 April,"2,469",
2017 May,"2,186",
2017 June,"3,096",
2017 July,"8,206",
2017 August,"2,225",
2017 September,"7,137",
2017 October,"9,339",
2017 November,"2,185",
2017 December,"2,769",
2018 January,"1,463",
2018 February,"3,838",
2018 March,"3,560",
2018 April,"3,247",
2018 May,"3,182",
2018 June,"5,937",
2018 July,"4,848",
2018 August,"7,006",
2018 September,"3,055",
2018 October,"2,775",
2018 November,"2,869",
2018 December,"9,460",
2019 January,"2,929",
2019 February,"4,136",
2019 March,"2,080",
2019 April,"5,358",
2019 May,"2,331",
2019 June,"2,436",
2019 July,"3,634",
2019 August,"1,724",
2019 September,"6,072",
2019 October,"3,889",
2019 November,"4,211",
2019 December,"3,180",
2020 January,652,
2020 February,"5,926",
2020 March,"1,211",
2020 April,"5,529",
2020 May,"3,099",
2020 June,"2,318",
2020 July,"4,148",
2020 August,"2,747",
2020 September,"2,369",
2020 October,"3,470",
2020 November,"2,817",
2020 December,"4,254",
2021 January,"2,901",
2021 February,"2,037",
2021 March,"7,222",
2021 April,"4,095",
2021 May,"2,323",
2021 June,"4,139",
2021 July,"7,192",
2021 August,"6,955",
2021 September,"4,955",
2021 October,"4,066",
2021 November,"4,204",
2021 December,"7,757",
2022 January,"3,645",
2022 February,"5,032",
2022 March,"1,466",
2022 April,"3,755",
2022 May,"3,985",
2022 June,"2,733",
2022 July,"11,359",
2022 August,"4,454",
2022 September,"3,195",
2022 October,"7,251",
2022 November,"7,237",
2022 December,"3,280",
2023 January,"5,638",
2023 February,"3,647",
2023 March,"3,909",
2023 April,970,
2023 May,"1,628",
2023 June,"5,997",
2023 July,"5,437",
2023 August,"8,006",
2023 September,"2,554",
2023 October,"8,788",
2023 November,"5,601",
2023 December,"7,745",
2024 January,"2,243",
2024 February,"3,312",
2024 March,"5,486",

Source,CMHC Starts and Completions Survey
