"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35541",2006-07-01,"2006","Below Affordability Standard",15710,"Core Housing Need","Housing Standards"
"35541",2006-07-01,"2006","Below Adequacy Standard",1970,"Core Housing Need","Housing Standards"
"35541",2006-07-01,"2006","Below Suitability Standard",2160,"Core Housing Need","Housing Standards"
"35541",2006-07-01,"2006","Below One or More Housing Standards",16840,"Core Housing Need","Housing Standards"
"35541",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35541",2006-07-01,"2006","Total",16840,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Below Affordability Standard",16650,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Below Adequacy Standard",2065,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Below Suitability Standard",2260,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Below One or More Housing Standards",17850,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Total",17855,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Below Affordability Standard",20890,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Below Adequacy Standard",2265,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Below Suitability Standard",2100,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Below One or More Housing Standards",22075,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Total",22075,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Below Affordability Standard",17930,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Below Adequacy Standard",1985,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Below Suitability Standard",1840,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Below One or More Housing Standards",19265,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Total",19265,"Core Housing Need","Housing Standards"
