"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"24404",2006-07-01,"2006","Below Affordability Standard",3240,"Core Housing Need","Housing Standards"
"24404",2006-07-01,"2006","Below Adequacy Standard",1105,"Core Housing Need","Housing Standards"
"24404",2006-07-01,"2006","Below Suitability Standard",460,"Core Housing Need","Housing Standards"
"24404",2006-07-01,"2006","Below One or More Housing Standards",4500,"Core Housing Need","Housing Standards"
"24404",2006-07-01,"2006","Above Standards",15330,"Core Housing Need","Housing Standards"
"24404",2006-07-01,"2006","Total",19825,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Below Affordability Standard",3555,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Below Adequacy Standard",1425,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Below Suitability Standard",515,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Below One or More Housing Standards",5080,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Above Standards",17035,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Total",22120,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Below Affordability Standard",3970,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Below Adequacy Standard",1310,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Below Suitability Standard",300,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Below One or More Housing Standards",5240,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Above Standards",19665,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Total",24905,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Below Affordability Standard",2890,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Below Adequacy Standard",1165,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Below Suitability Standard",225,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Below One or More Housing Standards",4125,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Above Standards",21170,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Total",25295,"Core Housing Need","Housing Standards"
