"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"48831",2016-07-01,"2016","Below Affordability Standard",48.6,"Core Housing Need","Housing Standards"
"48831",2016-07-01,"2016","Below Adequacy Standard",28.9,"Core Housing Need","Housing Standards"
"48831",2016-07-01,"2016","Below Suitability Standard",16.7,"Core Housing Need","Housing Standards"
"48831",2016-07-01,"2016","Below One or More Housing Standards",41.5,"Core Housing Need","Housing Standards"
"48831",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"48831",2016-07-01,"2016","Total",9.6,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Below Affordability Standard",33.7,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Below Adequacy Standard",29.4,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Below One or More Housing Standards",31.6,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Total",7.8,"Core Housing Need","Housing Standards"
