"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35515",2006-07-01,"2006","Below Affordability Standard",1235,"Core Housing Need","Housing Standards"
"35515",2006-07-01,"2006","Below Adequacy Standard",245,"Core Housing Need","Housing Standards"
"35515",2006-07-01,"2006","Below Suitability Standard",60,"Core Housing Need","Housing Standards"
"35515",2006-07-01,"2006","Below One or More Housing Standards",1355,"Core Housing Need","Housing Standards"
"35515",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35515",2006-07-01,"2006","Total",1355,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Below Affordability Standard",1045,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Below Adequacy Standard",160,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Below Suitability Standard",90,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Below One or More Housing Standards",1110,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Total",1115,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Below Affordability Standard",1525,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Below Adequacy Standard",315,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Below Suitability Standard",85,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Below One or More Housing Standards",1630,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Total",1630,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Below Affordability Standard",820,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Below Adequacy Standard",205,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Below Suitability Standard",65,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Below One or More Housing Standards",900,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Total",900,"Core Housing Need","Housing Standards"
