"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35543",2006-07-01,"2006","Below Affordability Standard",50.6,"Core Housing Need","Housing Standards"
"35543",2006-07-01,"2006","Below Adequacy Standard",29.1,"Core Housing Need","Housing Standards"
"35543",2006-07-01,"2006","Below Suitability Standard",28.3,"Core Housing Need","Housing Standards"
"35543",2006-07-01,"2006","Below One or More Housing Standards",40.6,"Core Housing Need","Housing Standards"
"35543",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35543",2006-07-01,"2006","Total",11.4,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Below Affordability Standard",56.3,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Below Adequacy Standard",21.3,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Below Suitability Standard",30.2,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Below One or More Housing Standards",44.4,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Total",13.4,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Below Affordability Standard",59.8,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Below Adequacy Standard",33.3,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Below Suitability Standard",32.2,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Below One or More Housing Standards",49,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Total",14,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Below Affordability Standard",45.6,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Below Adequacy Standard",24,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Below Suitability Standard",15.9,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Below One or More Housing Standards",35.1,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Total",9.5,"Core Housing Need","Housing Standards"
