"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35556",2006-07-01,"2006","Below Affordability Standard",5040,"Core Housing Need","Housing Standards"
"35556",2006-07-01,"2006","Below Adequacy Standard",755,"Core Housing Need","Housing Standards"
"35556",2006-07-01,"2006","Below Suitability Standard",345,"Core Housing Need","Housing Standards"
"35556",2006-07-01,"2006","Below One or More Housing Standards",5320,"Core Housing Need","Housing Standards"
"35556",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35556",2006-07-01,"2006","Total",5315,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Below Affordability Standard",4340,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Below Adequacy Standard",625,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Below Suitability Standard",280,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Below One or More Housing Standards",4595,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Total",4590,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Below Affordability Standard",4275,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Below Adequacy Standard",665,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Below Suitability Standard",180,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Below One or More Housing Standards",4500,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Total",4500,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Below Affordability Standard",2840,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Below Adequacy Standard",465,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Below Suitability Standard",80,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Below One or More Housing Standards",3030,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Total",3030,"Core Housing Need","Housing Standards"
