"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"48806",2006-07-01,"2006","Below Affordability Standard",655,"Core Housing Need","Housing Standards"
"48806",2006-07-01,"2006","Below Adequacy Standard",90,"Core Housing Need","Housing Standards"
"48806",2006-07-01,"2006","Below Suitability Standard",90,"Core Housing Need","Housing Standards"
"48806",2006-07-01,"2006","Below One or More Housing Standards",715,"Core Housing Need","Housing Standards"
"48806",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"48806",2006-07-01,"2006","Total",715,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Below Affordability Standard",640,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Below Adequacy Standard",115,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Below Suitability Standard",75,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Below One or More Housing Standards",685,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Total",690,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Below Affordability Standard",700,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Below Adequacy Standard",85,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Below Suitability Standard",110,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Below One or More Housing Standards",795,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Total",795,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Below Affordability Standard",285,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Below Adequacy Standard",20,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Below Suitability Standard",45,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Below One or More Housing Standards",295,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Total",295,"Core Housing Need","Housing Standards"
