"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"35575",2006-07-01,"2006","Below Affordability Standard",6205,"Core Housing Need","Housing Standards"
"35575",2006-07-01,"2006","Below Adequacy Standard",2160,"Core Housing Need","Housing Standards"
"35575",2006-07-01,"2006","Below Suitability Standard",915,"Core Housing Need","Housing Standards"
"35575",2006-07-01,"2006","Below One or More Housing Standards",8145,"Core Housing Need","Housing Standards"
"35575",2006-07-01,"2006","Above Standards",17220,"Core Housing Need","Housing Standards"
"35575",2006-07-01,"2006","Total",25370,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Below Affordability Standard",6220,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Below Adequacy Standard",2255,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Below Suitability Standard",740,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Below One or More Housing Standards",8340,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Above Standards",17790,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Total",26125,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Below Affordability Standard",7150,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Below Adequacy Standard",2270,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Below Suitability Standard",680,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Below One or More Housing Standards",9085,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Above Standards",20215,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Total",29295,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Below Affordability Standard",5550,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Below Adequacy Standard",2090,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Below Suitability Standard",835,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Below One or More Housing Standards",7735,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Above Standards",22890,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Total",30625,"Core Housing Need","Housing Standards"
