"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"59939",2006-07-01,"2006","Below Affordability Standard",42.2,"Core Housing Need","Housing Standards"
"59939",2006-07-01,"2006","Below Adequacy Standard",17.9,"Core Housing Need","Housing Standards"
"59939",2006-07-01,"2006","Below Suitability Standard",29.9,"Core Housing Need","Housing Standards"
"59939",2006-07-01,"2006","Below One or More Housing Standards",36,"Core Housing Need","Housing Standards"
"59939",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59939",2006-07-01,"2006","Total",8.7,"Core Housing Need","Housing Standards"
"59939",2011-07-01,"2011","Below Affordability Standard",39.8,"Core Housing Need","Housing Standards"
"59939",2011-07-01,"2011","Below Adequacy Standard",17.3,"Core Housing Need","Housing Standards"
"59939",2011-07-01,"2011","Below Suitability Standard",13.7,"Core Housing Need","Housing Standards"
"59939",2011-07-01,"2011","Below One or More Housing Standards",33.3,"Core Housing Need","Housing Standards"
"59939",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59939",2011-07-01,"2011","Total",7.8,"Core Housing Need","Housing Standards"
"59939",2016-07-01,"2016","Below Affordability Standard",47.6,"Core Housing Need","Housing Standards"
"59939",2016-07-01,"2016","Below Adequacy Standard",27,"Core Housing Need","Housing Standards"
"59939",2016-07-01,"2016","Below Suitability Standard",25.5,"Core Housing Need","Housing Standards"
"59939",2016-07-01,"2016","Below One or More Housing Standards",41.5,"Core Housing Need","Housing Standards"
"59939",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59939",2016-07-01,"2016","Total",9,"Core Housing Need","Housing Standards"
"59939",2021-07-01,"2021","Below Affordability Standard",40.1,"Core Housing Need","Housing Standards"
"59939",2021-07-01,"2021","Below Adequacy Standard",16.3,"Core Housing Need","Housing Standards"
"59939",2021-07-01,"2021","Below Suitability Standard",14.6,"Core Housing Need","Housing Standards"
"59939",2021-07-01,"2021","Below One or More Housing Standards",34.1,"Core Housing Need","Housing Standards"
"59939",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59939",2021-07-01,"2021","Total",7.4,"Core Housing Need","Housing Standards"
