"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35580",2006-07-01,"2006","Below Affordability Standard",50.2,"Core Housing Need","Housing Standards"
"35580",2006-07-01,"2006","Below Adequacy Standard",27.1,"Core Housing Need","Housing Standards"
"35580",2006-07-01,"2006","Below Suitability Standard",23.1,"Core Housing Need","Housing Standards"
"35580",2006-07-01,"2006","Below One or More Housing Standards",38.3,"Core Housing Need","Housing Standards"
"35580",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35580",2006-07-01,"2006","Total",10,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Below Affordability Standard",46.1,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Below Adequacy Standard",30,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Below Suitability Standard",23,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Below One or More Housing Standards",36.4,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Total",10,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Below Affordability Standard",58.1,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Below Adequacy Standard",30.1,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Below Suitability Standard",25.2,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Below One or More Housing Standards",46.9,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Total",12.5,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Below Affordability Standard",46,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Below Adequacy Standard",19.4,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Below Suitability Standard",15.1,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Below One or More Housing Standards",34.6,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Total",8.2,"Core Housing Need","Housing Standards"
