"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35571",2006-07-01,"2006","Below Affordability Standard",1910,"Core Housing Need","Housing Standards"
"35571",2006-07-01,"2006","Below Adequacy Standard",405,"Core Housing Need","Housing Standards"
"35571",2006-07-01,"2006","Below Suitability Standard",185,"Core Housing Need","Housing Standards"
"35571",2006-07-01,"2006","Below One or More Housing Standards",2070,"Core Housing Need","Housing Standards"
"35571",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35571",2006-07-01,"2006","Total",2065,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Below Affordability Standard",1860,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Below Adequacy Standard",410,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Below Suitability Standard",150,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Below One or More Housing Standards",1985,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Total",1985,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Below Affordability Standard",2115,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Below Adequacy Standard",325,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Below Suitability Standard",140,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Below One or More Housing Standards",2250,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Total",2245,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Below Affordability Standard",1180,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Below Adequacy Standard",200,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Below Suitability Standard",60,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Below One or More Housing Standards",1280,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Total",1280,"Core Housing Need","Housing Standards"
