"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35535",2006-07-01,"2006","Below Affordability Standard",284290,"Core Housing Need","Housing Standards"
"35535",2006-07-01,"2006","Below Adequacy Standard",34970,"Core Housing Need","Housing Standards"
"35535",2006-07-01,"2006","Below Suitability Standard",86410,"Core Housing Need","Housing Standards"
"35535",2006-07-01,"2006","Below One or More Housing Standards",322410,"Core Housing Need","Housing Standards"
"35535",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35535",2006-07-01,"2006","Total",322410,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Below Affordability Standard",281720,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Below Adequacy Standard",36270,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Below Suitability Standard",71465,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Below One or More Housing Standards",315910,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Total",315910,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Below Affordability Standard",345900,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Below Adequacy Standard",40615,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Below Suitability Standard",75810,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Below One or More Housing Standards",384280,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Total",384280,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Below Affordability Standard",311870,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Below Adequacy Standard",36745,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Below Suitability Standard",56510,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Below One or More Housing Standards",348505,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Total",348505,"Core Housing Need","Housing Standards"
