"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"47755",2006-07-01,"2006","Below Affordability Standard",595,"Core Housing Need","Housing Standards"
"47755",2006-07-01,"2006","Below Adequacy Standard",265,"Core Housing Need","Housing Standards"
"47755",2006-07-01,"2006","Below Suitability Standard",90,"Core Housing Need","Housing Standards"
"47755",2006-07-01,"2006","Below One or More Housing Standards",880,"Core Housing Need","Housing Standards"
"47755",2006-07-01,"2006","Above Standards",3105,"Core Housing Need","Housing Standards"
"47755",2006-07-01,"2006","Total",3990,"Core Housing Need","Housing Standards"
"47755",2011-07-01,"2011","Below Affordability Standard",645,"Core Housing Need","Housing Standards"
"47755",2011-07-01,"2011","Below Adequacy Standard",335,"Core Housing Need","Housing Standards"
"47755",2011-07-01,"2011","Below Suitability Standard",130,"Core Housing Need","Housing Standards"
"47755",2011-07-01,"2011","Below One or More Housing Standards",1035,"Core Housing Need","Housing Standards"
"47755",2011-07-01,"2011","Above Standards",3375,"Core Housing Need","Housing Standards"
"47755",2011-07-01,"2011","Total",4410,"Core Housing Need","Housing Standards"
"47755",2016-07-01,"2016","Below Affordability Standard",745,"Core Housing Need","Housing Standards"
"47755",2016-07-01,"2016","Below Adequacy Standard",300,"Core Housing Need","Housing Standards"
"47755",2016-07-01,"2016","Below Suitability Standard",115,"Core Housing Need","Housing Standards"
"47755",2016-07-01,"2016","Below One or More Housing Standards",1080,"Core Housing Need","Housing Standards"
"47755",2016-07-01,"2016","Above Standards",3425,"Core Housing Need","Housing Standards"
"47755",2016-07-01,"2016","Total",4510,"Core Housing Need","Housing Standards"
"47755",2021-07-01,"2021","Below Affordability Standard",730,"Core Housing Need","Housing Standards"
"47755",2021-07-01,"2021","Below Adequacy Standard",315,"Core Housing Need","Housing Standards"
"47755",2021-07-01,"2021","Below Suitability Standard",125,"Core Housing Need","Housing Standards"
"47755",2021-07-01,"2021","Below One or More Housing Standards",1085,"Core Housing Need","Housing Standards"
"47755",2021-07-01,"2021","Above Standards",3875,"Core Housing Need","Housing Standards"
"47755",2021-07-01,"2021","Total",4965,"Core Housing Need","Housing Standards"
