"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"24406",2006-07-01,"2006","Below Affordability Standard",700,"Core Housing Need","Housing Standards"
"24406",2006-07-01,"2006","Below Adequacy Standard",125,"Core Housing Need","Housing Standards"
"24406",2006-07-01,"2006","Below Suitability Standard",25,"Core Housing Need","Housing Standards"
"24406",2006-07-01,"2006","Below One or More Housing Standards",755,"Core Housing Need","Housing Standards"
"24406",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"24406",2006-07-01,"2006","Total",755,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Below Affordability Standard",580,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Below Adequacy Standard",115,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Below Suitability Standard",45,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Below One or More Housing Standards",630,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Total",630,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Below Affordability Standard",430,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Below Adequacy Standard",45,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Below Suitability Standard",25,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Below One or More Housing Standards",450,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Total",450,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Below Affordability Standard",255,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Below Adequacy Standard",40,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Below One or More Housing Standards",265,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Total",265,"Core Housing Need","Housing Standards"
