"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"59933",2006-07-01,"2006","Below Affordability Standard",54.7,"Core Housing Need","Housing Standards"
"59933",2006-07-01,"2006","Below Adequacy Standard",36,"Core Housing Need","Housing Standards"
"59933",2006-07-01,"2006","Below Suitability Standard",31.1,"Core Housing Need","Housing Standards"
"59933",2006-07-01,"2006","Below One or More Housing Standards",44.5,"Core Housing Need","Housing Standards"
"59933",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59933",2006-07-01,"2006","Total",17,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Below Affordability Standard",57,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Below Adequacy Standard",33.3,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Below Suitability Standard",32.1,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Below One or More Housing Standards",46.1,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Total",17.8,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Below Affordability Standard",59,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Below Adequacy Standard",32.3,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Below Suitability Standard",36,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Below One or More Housing Standards",49.1,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Total",17.6,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Below Affordability Standard",58,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Below Adequacy Standard",33.3,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Below Suitability Standard",27.7,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Below One or More Housing Standards",47.1,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Total",16.9,"Core Housing Need","Housing Standards"
