"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35535",2006-07-01,"2006","Below Affordability Standard",58.3,"Core Housing Need","Housing Standards"
"35535",2006-07-01,"2006","Below Adequacy Standard",41.7,"Core Housing Need","Housing Standards"
"35535",2006-07-01,"2006","Below Suitability Standard",35.2,"Core Housing Need","Housing Standards"
"35535",2006-07-01,"2006","Below One or More Housing Standards",47.6,"Core Housing Need","Housing Standards"
"35535",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35535",2006-07-01,"2006","Total",19,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Below Affordability Standard",54.9,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Below Adequacy Standard",34.1,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Below Suitability Standard",33,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Below One or More Housing Standards",43.6,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35535",2011-07-01,"2011","Total",16.9,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Below Affordability Standard",58.7,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Below Adequacy Standard",37.3,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Below Suitability Standard",39.1,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Below One or More Housing Standards",49.1,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35535",2016-07-01,"2016","Total",19.1,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Below Affordability Standard",52.2,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Below Adequacy Standard",33.5,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Below Suitability Standard",25,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Below One or More Housing Standards",41.8,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35535",2021-07-01,"2021","Total",16.1,"Core Housing Need","Housing Standards"
