"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"48835",2006-07-01,"2006","Below Affordability Standard",38065,"Core Housing Need","Housing Standards"
"48835",2006-07-01,"2006","Below Adequacy Standard",4870,"Core Housing Need","Housing Standards"
"48835",2006-07-01,"2006","Below Suitability Standard",5075,"Core Housing Need","Housing Standards"
"48835",2006-07-01,"2006","Below One or More Housing Standards",41220,"Core Housing Need","Housing Standards"
"48835",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"48835",2006-07-01,"2006","Total",41220,"Core Housing Need","Housing Standards"
"48835",2011-07-01,"2011","Below Affordability Standard",44120,"Core Housing Need","Housing Standards"
"48835",2011-07-01,"2011","Below Adequacy Standard",6135,"Core Housing Need","Housing Standards"
"48835",2011-07-01,"2011","Below Suitability Standard",6175,"Core Housing Need","Housing Standards"
"48835",2011-07-01,"2011","Below One or More Housing Standards",48220,"Core Housing Need","Housing Standards"
"48835",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"48835",2011-07-01,"2011","Total",48220,"Core Housing Need","Housing Standards"
"48835",2016-07-01,"2016","Below Affordability Standard",54060,"Core Housing Need","Housing Standards"
"48835",2016-07-01,"2016","Below Adequacy Standard",6560,"Core Housing Need","Housing Standards"
"48835",2016-07-01,"2016","Below Suitability Standard",7840,"Core Housing Need","Housing Standards"
"48835",2016-07-01,"2016","Below One or More Housing Standards",59250,"Core Housing Need","Housing Standards"
"48835",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"48835",2016-07-01,"2016","Total",59250,"Core Housing Need","Housing Standards"
"48835",2021-07-01,"2021","Below Affordability Standard",52295,"Core Housing Need","Housing Standards"
"48835",2021-07-01,"2021","Below Adequacy Standard",5930,"Core Housing Need","Housing Standards"
"48835",2021-07-01,"2021","Below Suitability Standard",5215,"Core Housing Need","Housing Standards"
"48835",2021-07-01,"2021","Below One or More Housing Standards",56295,"Core Housing Need","Housing Standards"
"48835",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"48835",2021-07-01,"2021","Total",56295,"Core Housing Need","Housing Standards"
