"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"47715",2006-07-01,"2006","Below Affordability Standard",1165,"Core Housing Need","Housing Standards"
"47715",2006-07-01,"2006","Below Adequacy Standard",200,"Core Housing Need","Housing Standards"
"47715",2006-07-01,"2006","Below Suitability Standard",80,"Core Housing Need","Housing Standards"
"47715",2006-07-01,"2006","Below One or More Housing Standards",1200,"Core Housing Need","Housing Standards"
"47715",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"47715",2006-07-01,"2006","Total",1200,"Core Housing Need","Housing Standards"
"47715",2011-07-01,"2011","Below Affordability Standard",1795,"Core Housing Need","Housing Standards"
"47715",2011-07-01,"2011","Below Adequacy Standard",250,"Core Housing Need","Housing Standards"
"47715",2011-07-01,"2011","Below Suitability Standard",135,"Core Housing Need","Housing Standards"
"47715",2011-07-01,"2011","Below One or More Housing Standards",1880,"Core Housing Need","Housing Standards"
"47715",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"47715",2011-07-01,"2011","Total",1880,"Core Housing Need","Housing Standards"
"47715",2016-07-01,"2016","Below Affordability Standard",1580,"Core Housing Need","Housing Standards"
"47715",2016-07-01,"2016","Below Adequacy Standard",195,"Core Housing Need","Housing Standards"
"47715",2016-07-01,"2016","Below Suitability Standard",60,"Core Housing Need","Housing Standards"
"47715",2016-07-01,"2016","Below One or More Housing Standards",1690,"Core Housing Need","Housing Standards"
"47715",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"47715",2016-07-01,"2016","Total",1690,"Core Housing Need","Housing Standards"
"47715",2021-07-01,"2021","Below Affordability Standard",835,"Core Housing Need","Housing Standards"
"47715",2021-07-01,"2021","Below Adequacy Standard",140,"Core Housing Need","Housing Standards"
"47715",2021-07-01,"2021","Below Suitability Standard",55,"Core Housing Need","Housing Standards"
"47715",2021-07-01,"2021","Below One or More Housing Standards",950,"Core Housing Need","Housing Standards"
"47715",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"47715",2021-07-01,"2021","Total",950,"Core Housing Need","Housing Standards"
