"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"48833",2006-07-01,"2006","Below Affordability Standard",480,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Below Adequacy Standard",65,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Below Suitability Standard",35,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Below One or More Housing Standards",495,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Total",495,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below Affordability Standard",860,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below Adequacy Standard",60,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below Suitability Standard",40,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below One or More Housing Standards",880,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Total",880,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below Affordability Standard",790,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below Adequacy Standard",75,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below Suitability Standard",45,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below One or More Housing Standards",820,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Total",820,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below Affordability Standard",740,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below Adequacy Standard",120,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below Suitability Standard",20,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below One or More Housing Standards",790,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Total",790,"Core Housing Need","Housing Standards"
