"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"35559",2006-07-01,"2006","Below Affordability Standard",24980,"Core Housing Need","Housing Standards"
"35559",2006-07-01,"2006","Below Adequacy Standard",6925,"Core Housing Need","Housing Standards"
"35559",2006-07-01,"2006","Below Suitability Standard",6615,"Core Housing Need","Housing Standards"
"35559",2006-07-01,"2006","Below One or More Housing Standards",34435,"Core Housing Need","Housing Standards"
"35559",2006-07-01,"2006","Above Standards",85750,"Core Housing Need","Housing Standards"
"35559",2006-07-01,"2006","Total",120185,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Below Affordability Standard",24330,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Below Adequacy Standard",7680,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Below Suitability Standard",6095,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Below One or More Housing Standards",34005,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Above Standards",86365,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Total",120370,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Below Affordability Standard",24815,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Below Adequacy Standard",8465,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Below Suitability Standard",5305,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Below One or More Housing Standards",34755,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Above Standards",93405,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Total",128160,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Below Affordability Standard",26205,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Below Adequacy Standard",9785,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Below Suitability Standard",8280,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Below One or More Housing Standards",40305,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Above Standards",121380,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Total",161685,"Core Housing Need","Housing Standards"
