"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"48865",2006-07-01,"2006","Below Affordability Standard",950,"Core Housing Need","Housing Standards"
"48865",2006-07-01,"2006","Below Adequacy Standard",395,"Core Housing Need","Housing Standards"
"48865",2006-07-01,"2006","Below Suitability Standard",215,"Core Housing Need","Housing Standards"
"48865",2006-07-01,"2006","Below One or More Housing Standards",1405,"Core Housing Need","Housing Standards"
"48865",2006-07-01,"2006","Above Standards",3205,"Core Housing Need","Housing Standards"
"48865",2006-07-01,"2006","Total",4610,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Below Affordability Standard",1325,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Below Adequacy Standard",355,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Below Suitability Standard",215,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Below One or More Housing Standards",1745,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Above Standards",3145,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Total",4890,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Below Affordability Standard",1185,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Below Adequacy Standard",365,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Below Suitability Standard",205,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Below One or More Housing Standards",1595,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Above Standards",3415,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Total",5005,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Below Affordability Standard",1095,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Below Adequacy Standard",340,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Below Suitability Standard",265,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Below One or More Housing Standards",1560,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Above Standards",3510,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Total",5065,"Core Housing Need","Housing Standards"
