"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35516",2006-07-01,"2006","Below Affordability Standard",56.3,"Core Housing Need","Housing Standards"
"35516",2006-07-01,"2006","Below Adequacy Standard",15.4,"Core Housing Need","Housing Standards"
"35516",2006-07-01,"2006","Below Suitability Standard",9.3,"Core Housing Need","Housing Standards"
"35516",2006-07-01,"2006","Below One or More Housing Standards",28.6,"Core Housing Need","Housing Standards"
"35516",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35516",2006-07-01,"2006","Total",5.7,"Core Housing Need","Housing Standards"
"35516",2011-07-01,"2011","Below Affordability Standard",33.8,"Core Housing Need","Housing Standards"
"35516",2011-07-01,"2011","Below Adequacy Standard",0,"Core Housing Need","Housing Standards"
"35516",2011-07-01,"2011","Below Suitability Standard",6.3,"Core Housing Need","Housing Standards"
"35516",2011-07-01,"2011","Below One or More Housing Standards",16.1,"Core Housing Need","Housing Standards"
"35516",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35516",2011-07-01,"2011","Total",2.3,"Core Housing Need","Housing Standards"
"35516",2016-07-01,"2016","Below Affordability Standard",44.4,"Core Housing Need","Housing Standards"
"35516",2016-07-01,"2016","Below Adequacy Standard",9.6,"Core Housing Need","Housing Standards"
"35516",2016-07-01,"2016","Below Suitability Standard",16.7,"Core Housing Need","Housing Standards"
"35516",2016-07-01,"2016","Below One or More Housing Standards",26.8,"Core Housing Need","Housing Standards"
"35516",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35516",2016-07-01,"2016","Total",5,"Core Housing Need","Housing Standards"
"35516",2021-07-01,"2021","Below Affordability Standard",23.9,"Core Housing Need","Housing Standards"
"35516",2021-07-01,"2021","Below Adequacy Standard",7.6,"Core Housing Need","Housing Standards"
"35516",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"35516",2021-07-01,"2021","Below One or More Housing Standards",13.6,"Core Housing Need","Housing Standards"
"35516",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35516",2021-07-01,"2021","Total",2,"Core Housing Need","Housing Standards"
