"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"35541",2006-07-01,"2006","Below Affordability Standard",33710,"Core Housing Need","Housing Standards"
"35541",2006-07-01,"2006","Below Adequacy Standard",8470,"Core Housing Need","Housing Standards"
"35541",2006-07-01,"2006","Below Suitability Standard",9105,"Core Housing Need","Housing Standards"
"35541",2006-07-01,"2006","Below One or More Housing Standards",46310,"Core Housing Need","Housing Standards"
"35541",2006-07-01,"2006","Above Standards",117530,"Core Housing Need","Housing Standards"
"35541",2006-07-01,"2006","Total",163840,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Below Affordability Standard",36845,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Below Adequacy Standard",8920,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Below Suitability Standard",9500,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Below One or More Housing Standards",49965,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Above Standards",123970,"Core Housing Need","Housing Standards"
"35541",2011-07-01,"2011","Total",173930,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Below Affordability Standard",40900,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Below Adequacy Standard",9590,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Below Suitability Standard",8420,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Below One or More Housing Standards",53510,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Above Standards",140045,"Core Housing Need","Housing Standards"
"35541",2016-07-01,"2016","Total",193560,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Below Affordability Standard",43165,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Below Adequacy Standard",9575,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Below Suitability Standard",12800,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Below One or More Housing Standards",60115,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Above Standards",152835,"Core Housing Need","Housing Standards"
"35541",2021-07-01,"2021","Total",212950,"Core Housing Need","Housing Standards"
