"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"59970",2006-07-01,"2006","Below Affordability Standard",5320,"Core Housing Need","Housing Standards"
"59970",2006-07-01,"2006","Below Adequacy Standard",2520,"Core Housing Need","Housing Standards"
"59970",2006-07-01,"2006","Below Suitability Standard",1190,"Core Housing Need","Housing Standards"
"59970",2006-07-01,"2006","Below One or More Housing Standards",8060,"Core Housing Need","Housing Standards"
"59970",2006-07-01,"2006","Above Standards",23515,"Core Housing Need","Housing Standards"
"59970",2006-07-01,"2006","Total",31580,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Below Affordability Standard",6160,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Below Adequacy Standard",2600,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Below Suitability Standard",1015,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Below One or More Housing Standards",8725,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Above Standards",23555,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Total",32280,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Below Affordability Standard",5640,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Below Adequacy Standard",2520,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Below Suitability Standard",890,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Below One or More Housing Standards",8115,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Above Standards",25935,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Total",34050,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Below Affordability Standard",4940,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Below Adequacy Standard",2380,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Below Suitability Standard",1260,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Below One or More Housing Standards",7900,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Above Standards",28105,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Total",36005,"Core Housing Need","Housing Standards"
