"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"24462",2006-07-01,"2006","Below Affordability Standard",334640,"Core Housing Need","Housing Standards"
"24462",2006-07-01,"2006","Below Adequacy Standard",111420,"Core Housing Need","Housing Standards"
"24462",2006-07-01,"2006","Below Suitability Standard",97540,"Core Housing Need","Housing Standards"
"24462",2006-07-01,"2006","Below One or More Housing Standards",476850,"Core Housing Need","Housing Standards"
"24462",2006-07-01,"2006","Above Standards",984770,"Core Housing Need","Housing Standards"
"24462",2006-07-01,"2006","Total",1461620,"Core Housing Need","Housing Standards"
"24462",2011-07-01,"2011","Below Affordability Standard",363050,"Core Housing Need","Housing Standards"
"24462",2011-07-01,"2011","Below Adequacy Standard",106205,"Core Housing Need","Housing Standards"
"24462",2011-07-01,"2011","Below Suitability Standard",103780,"Core Housing Need","Housing Standards"
"24462",2011-07-01,"2011","Below One or More Housing Standards",510090,"Core Housing Need","Housing Standards"
"24462",2011-07-01,"2011","Above Standards",1016740,"Core Housing Need","Housing Standards"
"24462",2011-07-01,"2011","Total",1526825,"Core Housing Need","Housing Standards"
"24462",2016-07-01,"2016","Below Affordability Standard",366775,"Core Housing Need","Housing Standards"
"24462",2016-07-01,"2016","Below Adequacy Standard",107150,"Core Housing Need","Housing Standards"
"24462",2016-07-01,"2016","Below Suitability Standard",93375,"Core Housing Need","Housing Standards"
"24462",2016-07-01,"2016","Below One or More Housing Standards",511230,"Core Housing Need","Housing Standards"
"24462",2016-07-01,"2016","Above Standards",1156050,"Core Housing Need","Housing Standards"
"24462",2016-07-01,"2016","Total",1667275,"Core Housing Need","Housing Standards"
"24462",2021-07-01,"2021","Below Affordability Standard",321970,"Core Housing Need","Housing Standards"
"24462",2021-07-01,"2021","Below Adequacy Standard",119585,"Core Housing Need","Housing Standards"
"24462",2021-07-01,"2021","Below Suitability Standard",102750,"Core Housing Need","Housing Standards"
"24462",2021-07-01,"2021","Below One or More Housing Standards",498185,"Core Housing Need","Housing Standards"
"24462",2021-07-01,"2021","Above Standards",1290675,"Core Housing Need","Housing Standards"
"24462",2021-07-01,"2021","Total",1788865,"Core Housing Need","Housing Standards"
