"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"24405",2006-07-01,"2006","Below Affordability Standard",1445,"Core Housing Need","Housing Standards"
"24405",2006-07-01,"2006","Below Adequacy Standard",580,"Core Housing Need","Housing Standards"
"24405",2006-07-01,"2006","Below Suitability Standard",220,"Core Housing Need","Housing Standards"
"24405",2006-07-01,"2006","Below One or More Housing Standards",2140,"Core Housing Need","Housing Standards"
"24405",2006-07-01,"2006","Above Standards",8230,"Core Housing Need","Housing Standards"
"24405",2006-07-01,"2006","Total",10370,"Core Housing Need","Housing Standards"
"24405",2011-07-01,"2011","Below Affordability Standard",1875,"Core Housing Need","Housing Standards"
"24405",2011-07-01,"2011","Below Adequacy Standard",735,"Core Housing Need","Housing Standards"
"24405",2011-07-01,"2011","Below Suitability Standard",155,"Core Housing Need","Housing Standards"
"24405",2011-07-01,"2011","Below One or More Housing Standards",2615,"Core Housing Need","Housing Standards"
"24405",2011-07-01,"2011","Above Standards",9210,"Core Housing Need","Housing Standards"
"24405",2011-07-01,"2011","Total",11825,"Core Housing Need","Housing Standards"
"24405",2016-07-01,"2016","Below Affordability Standard",1880,"Core Housing Need","Housing Standards"
"24405",2016-07-01,"2016","Below Adequacy Standard",535,"Core Housing Need","Housing Standards"
"24405",2016-07-01,"2016","Below Suitability Standard",125,"Core Housing Need","Housing Standards"
"24405",2016-07-01,"2016","Below One or More Housing Standards",2440,"Core Housing Need","Housing Standards"
"24405",2016-07-01,"2016","Above Standards",10260,"Core Housing Need","Housing Standards"
"24405",2016-07-01,"2016","Total",12700,"Core Housing Need","Housing Standards"
"24405",2021-07-01,"2021","Below Affordability Standard",1255,"Core Housing Need","Housing Standards"
"24405",2021-07-01,"2021","Below Adequacy Standard",685,"Core Housing Need","Housing Standards"
"24405",2021-07-01,"2021","Below Suitability Standard",120,"Core Housing Need","Housing Standards"
"24405",2021-07-01,"2021","Below One or More Housing Standards",1965,"Core Housing Need","Housing Standards"
"24405",2021-07-01,"2021","Above Standards",11545,"Core Housing Need","Housing Standards"
"24405",2021-07-01,"2021","Total",13510,"Core Housing Need","Housing Standards"
