"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"24452",2006-07-01,"2006","Below Affordability Standard",4270,"Core Housing Need","Housing Standards"
"24452",2006-07-01,"2006","Below Adequacy Standard",1160,"Core Housing Need","Housing Standards"
"24452",2006-07-01,"2006","Below Suitability Standard",840,"Core Housing Need","Housing Standards"
"24452",2006-07-01,"2006","Below One or More Housing Standards",5805,"Core Housing Need","Housing Standards"
"24452",2006-07-01,"2006","Above Standards",17790,"Core Housing Need","Housing Standards"
"24452",2006-07-01,"2006","Total",23595,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Below Affordability Standard",5140,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Below Adequacy Standard",1070,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Below Suitability Standard",825,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Below One or More Housing Standards",6545,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Above Standards",18350,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Total",24905,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Below Affordability Standard",5160,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Below Adequacy Standard",1295,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Below Suitability Standard",645,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Below One or More Housing Standards",6655,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Above Standards",19700,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Total",26355,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Below Affordability Standard",4180,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Below Adequacy Standard",1295,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Below Suitability Standard",715,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Below One or More Housing Standards",5880,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Above Standards",21655,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Total",27530,"Core Housing Need","Housing Standards"
