"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"59940",2006-07-01,"2006","Below Affordability Standard",1615,"Core Housing Need","Housing Standards"
"59940",2006-07-01,"2006","Below Adequacy Standard",1050,"Core Housing Need","Housing Standards"
"59940",2006-07-01,"2006","Below Suitability Standard",405,"Core Housing Need","Housing Standards"
"59940",2006-07-01,"2006","Below One or More Housing Standards",2655,"Core Housing Need","Housing Standards"
"59940",2006-07-01,"2006","Above Standards",7560,"Core Housing Need","Housing Standards"
"59940",2006-07-01,"2006","Total",10215,"Core Housing Need","Housing Standards"
"59940",2011-07-01,"2011","Below Affordability Standard",2410,"Core Housing Need","Housing Standards"
"59940",2011-07-01,"2011","Below Adequacy Standard",1125,"Core Housing Need","Housing Standards"
"59940",2011-07-01,"2011","Below Suitability Standard",400,"Core Housing Need","Housing Standards"
"59940",2011-07-01,"2011","Below One or More Housing Standards",3375,"Core Housing Need","Housing Standards"
"59940",2011-07-01,"2011","Above Standards",7050,"Core Housing Need","Housing Standards"
"59940",2011-07-01,"2011","Total",10430,"Core Housing Need","Housing Standards"
"59940",2016-07-01,"2016","Below Affordability Standard",2250,"Core Housing Need","Housing Standards"
"59940",2016-07-01,"2016","Below Adequacy Standard",920,"Core Housing Need","Housing Standards"
"59940",2016-07-01,"2016","Below Suitability Standard",320,"Core Housing Need","Housing Standards"
"59940",2016-07-01,"2016","Below One or More Housing Standards",3110,"Core Housing Need","Housing Standards"
"59940",2016-07-01,"2016","Above Standards",7625,"Core Housing Need","Housing Standards"
"59940",2016-07-01,"2016","Total",10735,"Core Housing Need","Housing Standards"
"59940",2021-07-01,"2021","Below Affordability Standard",2015,"Core Housing Need","Housing Standards"
"59940",2021-07-01,"2021","Below Adequacy Standard",895,"Core Housing Need","Housing Standards"
"59940",2021-07-01,"2021","Below Suitability Standard",365,"Core Housing Need","Housing Standards"
"59940",2021-07-01,"2021","Below One or More Housing Standards",2950,"Core Housing Need","Housing Standards"
"59940",2021-07-01,"2021","Above Standards",8265,"Core Housing Need","Housing Standards"
"59940",2021-07-01,"2021","Total",11215,"Core Housing Need","Housing Standards"
