"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"24442",2006-07-01,"2006","Below Affordability Standard",12250,"Core Housing Need","Housing Standards"
"24442",2006-07-01,"2006","Below Adequacy Standard",4050,"Core Housing Need","Housing Standards"
"24442",2006-07-01,"2006","Below Suitability Standard",1335,"Core Housing Need","Housing Standards"
"24442",2006-07-01,"2006","Below One or More Housing Standards",16340,"Core Housing Need","Housing Standards"
"24442",2006-07-01,"2006","Above Standards",45745,"Core Housing Need","Housing Standards"
"24442",2006-07-01,"2006","Total",62085,"Core Housing Need","Housing Standards"
"24442",2011-07-01,"2011","Below Affordability Standard",13260,"Core Housing Need","Housing Standards"
"24442",2011-07-01,"2011","Below Adequacy Standard",4440,"Core Housing Need","Housing Standards"
"24442",2011-07-01,"2011","Below Suitability Standard",1645,"Core Housing Need","Housing Standards"
"24442",2011-07-01,"2011","Below One or More Housing Standards",18060,"Core Housing Need","Housing Standards"
"24442",2011-07-01,"2011","Above Standards",49430,"Core Housing Need","Housing Standards"
"24442",2011-07-01,"2011","Total",67490,"Core Housing Need","Housing Standards"
"24442",2016-07-01,"2016","Below Affordability Standard",12400,"Core Housing Need","Housing Standards"
"24442",2016-07-01,"2016","Below Adequacy Standard",4080,"Core Housing Need","Housing Standards"
"24442",2016-07-01,"2016","Below Suitability Standard",1065,"Core Housing Need","Housing Standards"
"24442",2016-07-01,"2016","Below One or More Housing Standards",16380,"Core Housing Need","Housing Standards"
"24442",2016-07-01,"2016","Above Standards",54490,"Core Housing Need","Housing Standards"
"24442",2016-07-01,"2016","Total",70870,"Core Housing Need","Housing Standards"
"24442",2021-07-01,"2021","Below Affordability Standard",8695,"Core Housing Need","Housing Standards"
"24442",2021-07-01,"2021","Below Adequacy Standard",4235,"Core Housing Need","Housing Standards"
"24442",2021-07-01,"2021","Below Suitability Standard",1100,"Core Housing Need","Housing Standards"
"24442",2021-07-01,"2021","Below One or More Housing Standards",13210,"Core Housing Need","Housing Standards"
"24442",2021-07-01,"2021","Above Standards",62060,"Core Housing Need","Housing Standards"
"24442",2021-07-01,"2021","Total",75275,"Core Housing Need","Housing Standards"
