"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"47710",2006-07-01,"2006","Below Affordability Standard",555,"Core Housing Need","Housing Standards"
"47710",2006-07-01,"2006","Below Adequacy Standard",130,"Core Housing Need","Housing Standards"
"47710",2006-07-01,"2006","Below Suitability Standard",85,"Core Housing Need","Housing Standards"
"47710",2006-07-01,"2006","Below One or More Housing Standards",610,"Core Housing Need","Housing Standards"
"47710",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"47710",2006-07-01,"2006","Total",605,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Below Affordability Standard",910,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Below Adequacy Standard",180,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Below Suitability Standard",105,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Below One or More Housing Standards",990,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Total",995,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Below Affordability Standard",940,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Below Adequacy Standard",125,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Below Suitability Standard",55,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Below One or More Housing Standards",1020,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Total",1020,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Below Affordability Standard",770,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Below Adequacy Standard",100,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Below Suitability Standard",45,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Below One or More Housing Standards",830,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Total",830,"Core Housing Need","Housing Standards"
