"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"35505",2006-07-01,"2006","Below Affordability Standard",66020,"Core Housing Need","Housing Standards"
"35505",2006-07-01,"2006","Below Adequacy Standard",19680,"Core Housing Need","Housing Standards"
"35505",2006-07-01,"2006","Below Suitability Standard",17800,"Core Housing Need","Housing Standards"
"35505",2006-07-01,"2006","Below One or More Housing Standards",91490,"Core Housing Need","Housing Standards"
"35505",2006-07-01,"2006","Above Standards",228515,"Core Housing Need","Housing Standards"
"35505",2006-07-01,"2006","Total",320005,"Core Housing Need","Housing Standards"
"35505",2011-07-01,"2011","Below Affordability Standard",68190,"Core Housing Need","Housing Standards"
"35505",2011-07-01,"2011","Below Adequacy Standard",21120,"Core Housing Need","Housing Standards"
"35505",2011-07-01,"2011","Below Suitability Standard",19885,"Core Housing Need","Housing Standards"
"35505",2011-07-01,"2011","Below One or More Housing Standards",97250,"Core Housing Need","Housing Standards"
"35505",2011-07-01,"2011","Above Standards",254120,"Core Housing Need","Housing Standards"
"35505",2011-07-01,"2011","Total",351370,"Core Housing Need","Housing Standards"
"35505",2016-07-01,"2016","Below Affordability Standard",78795,"Core Housing Need","Housing Standards"
"35505",2016-07-01,"2016","Below Adequacy Standard",20190,"Core Housing Need","Housing Standards"
"35505",2016-07-01,"2016","Below Suitability Standard",16735,"Core Housing Need","Housing Standards"
"35505",2016-07-01,"2016","Below One or More Housing Standards",104285,"Core Housing Need","Housing Standards"
"35505",2016-07-01,"2016","Above Standards",275785,"Core Housing Need","Housing Standards"
"35505",2016-07-01,"2016","Total",380065,"Core Housing Need","Housing Standards"
"35505",2021-07-01,"2021","Below Affordability Standard",78870,"Core Housing Need","Housing Standards"
"35505",2021-07-01,"2021","Below Adequacy Standard",23550,"Core Housing Need","Housing Standards"
"35505",2021-07-01,"2021","Below Suitability Standard",22420,"Core Housing Need","Housing Standards"
"35505",2021-07-01,"2021","Below One or More Housing Standards",113795,"Core Housing Need","Housing Standards"
"35505",2021-07-01,"2021","Above Standards",327500,"Core Housing Need","Housing Standards"
"35505",2021-07-01,"2021","Total",441295,"Core Housing Need","Housing Standards"
