"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"48831",2016-07-01,"2016","Below Affordability Standard",1070,"Core Housing Need","Housing Standards"
"48831",2016-07-01,"2016","Below Adequacy Standard",225,"Core Housing Need","Housing Standards"
"48831",2016-07-01,"2016","Below Suitability Standard",120,"Core Housing Need","Housing Standards"
"48831",2016-07-01,"2016","Below One or More Housing Standards",1300,"Core Housing Need","Housing Standards"
"48831",2016-07-01,"2016","Above Standards",4315,"Core Housing Need","Housing Standards"
"48831",2016-07-01,"2016","Total",5615,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Below Affordability Standard",1410,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Below Adequacy Standard",170,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Below Suitability Standard",95,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Below One or More Housing Standards",1600,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Above Standards",4855,"Core Housing Need","Housing Standards"
"48831",2021-07-01,"2021","Total",6455,"Core Housing Need","Housing Standards"
