"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35539",2006-07-01,"2006","Below Affordability Standard",51.1,"Core Housing Need","Housing Standards"
"35539",2006-07-01,"2006","Below Adequacy Standard",24.4,"Core Housing Need","Housing Standards"
"35539",2006-07-01,"2006","Below Suitability Standard",26.6,"Core Housing Need","Housing Standards"
"35539",2006-07-01,"2006","Below One or More Housing Standards",40.8,"Core Housing Need","Housing Standards"
"35539",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35539",2006-07-01,"2006","Total",12.2,"Core Housing Need","Housing Standards"
"35539",2011-07-01,"2011","Below Affordability Standard",48.2,"Core Housing Need","Housing Standards"
"35539",2011-07-01,"2011","Below Adequacy Standard",19.9,"Core Housing Need","Housing Standards"
"35539",2011-07-01,"2011","Below Suitability Standard",25.2,"Core Housing Need","Housing Standards"
"35539",2011-07-01,"2011","Below One or More Housing Standards",38.3,"Core Housing Need","Housing Standards"
"35539",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35539",2011-07-01,"2011","Total",11.6,"Core Housing Need","Housing Standards"
"35539",2016-07-01,"2016","Below Affordability Standard",56.5,"Core Housing Need","Housing Standards"
"35539",2016-07-01,"2016","Below Adequacy Standard",28.9,"Core Housing Need","Housing Standards"
"35539",2016-07-01,"2016","Below Suitability Standard",24.4,"Core Housing Need","Housing Standards"
"35539",2016-07-01,"2016","Below One or More Housing Standards",46.7,"Core Housing Need","Housing Standards"
"35539",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35539",2016-07-01,"2016","Total",13.9,"Core Housing Need","Housing Standards"
"35539",2021-07-01,"2021","Below Affordability Standard",48.7,"Core Housing Need","Housing Standards"
"35539",2021-07-01,"2021","Below Adequacy Standard",23.9,"Core Housing Need","Housing Standards"
"35539",2021-07-01,"2021","Below Suitability Standard",17.4,"Core Housing Need","Housing Standards"
"35539",2021-07-01,"2021","Below One or More Housing Standards",38.8,"Core Housing Need","Housing Standards"
"35539",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35539",2021-07-01,"2021","Total",10.6,"Core Housing Need","Housing Standards"
