"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"59932",2006-07-01,"2006","Below Affordability Standard",14050,"Core Housing Need","Housing Standards"
"59932",2006-07-01,"2006","Below Adequacy Standard",2665,"Core Housing Need","Housing Standards"
"59932",2006-07-01,"2006","Below Suitability Standard",3560,"Core Housing Need","Housing Standards"
"59932",2006-07-01,"2006","Below One or More Housing Standards",18255,"Core Housing Need","Housing Standards"
"59932",2006-07-01,"2006","Above Standards",34445,"Core Housing Need","Housing Standards"
"59932",2006-07-01,"2006","Total",52710,"Core Housing Need","Housing Standards"
"59932",2011-07-01,"2011","Below Affordability Standard",14115,"Core Housing Need","Housing Standards"
"59932",2011-07-01,"2011","Below Adequacy Standard",2950,"Core Housing Need","Housing Standards"
"59932",2011-07-01,"2011","Below Suitability Standard",4010,"Core Housing Need","Housing Standards"
"59932",2011-07-01,"2011","Below One or More Housing Standards",18985,"Core Housing Need","Housing Standards"
"59932",2011-07-01,"2011","Above Standards",36285,"Core Housing Need","Housing Standards"
"59932",2011-07-01,"2011","Total",55270,"Core Housing Need","Housing Standards"
"59932",2016-07-01,"2016","Below Affordability Standard",13575,"Core Housing Need","Housing Standards"
"59932",2016-07-01,"2016","Below Adequacy Standard",2810,"Core Housing Need","Housing Standards"
"59932",2016-07-01,"2016","Below Suitability Standard",3365,"Core Housing Need","Housing Standards"
"59932",2016-07-01,"2016","Below One or More Housing Standards",17970,"Core Housing Need","Housing Standards"
"59932",2016-07-01,"2016","Above Standards",41270,"Core Housing Need","Housing Standards"
"59932",2016-07-01,"2016","Total",59245,"Core Housing Need","Housing Standards"
"59932",2021-07-01,"2021","Below Affordability Standard",14225,"Core Housing Need","Housing Standards"
"59932",2021-07-01,"2021","Below Adequacy Standard",2930,"Core Housing Need","Housing Standards"
"59932",2021-07-01,"2021","Below Suitability Standard",4755,"Core Housing Need","Housing Standards"
"59932",2021-07-01,"2021","Below One or More Housing Standards",20135,"Core Housing Need","Housing Standards"
"59932",2021-07-01,"2021","Above Standards",44855,"Core Housing Need","Housing Standards"
"59932",2021-07-01,"2021","Total",64995,"Core Housing Need","Housing Standards"
