"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"24505",2006-07-01,"2006","Below Affordability Standard",54.4,"Core Housing Need","Housing Standards"
"24505",2006-07-01,"2006","Below Adequacy Standard",27.1,"Core Housing Need","Housing Standards"
"24505",2006-07-01,"2006","Below Suitability Standard",20.1,"Core Housing Need","Housing Standards"
"24505",2006-07-01,"2006","Below One or More Housing Standards",39.8,"Core Housing Need","Housing Standards"
"24505",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"24505",2006-07-01,"2006","Total",10.3,"Core Housing Need","Housing Standards"
"24505",2011-07-01,"2011","Below Affordability Standard",51,"Core Housing Need","Housing Standards"
"24505",2011-07-01,"2011","Below Adequacy Standard",20.3,"Core Housing Need","Housing Standards"
"24505",2011-07-01,"2011","Below Suitability Standard",19,"Core Housing Need","Housing Standards"
"24505",2011-07-01,"2011","Below One or More Housing Standards",37,"Core Housing Need","Housing Standards"
"24505",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"24505",2011-07-01,"2011","Total",9.6,"Core Housing Need","Housing Standards"
"24505",2016-07-01,"2016","Below Affordability Standard",48,"Core Housing Need","Housing Standards"
"24505",2016-07-01,"2016","Below Adequacy Standard",17.7,"Core Housing Need","Housing Standards"
"24505",2016-07-01,"2016","Below Suitability Standard",21.9,"Core Housing Need","Housing Standards"
"24505",2016-07-01,"2016","Below One or More Housing Standards",36.9,"Core Housing Need","Housing Standards"
"24505",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"24505",2016-07-01,"2016","Total",9.3,"Core Housing Need","Housing Standards"
"24505",2021-07-01,"2021","Below Affordability Standard",35.6,"Core Housing Need","Housing Standards"
"24505",2021-07-01,"2021","Below Adequacy Standard",10.9,"Core Housing Need","Housing Standards"
"24505",2021-07-01,"2021","Below Suitability Standard",8.8,"Core Housing Need","Housing Standards"
"24505",2021-07-01,"2021","Below One or More Housing Standards",24.2,"Core Housing Need","Housing Standards"
"24505",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"24505",2021-07-01,"2021","Total",5.2,"Core Housing Need","Housing Standards"
