"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"46602",2006-07-01,"2006","Below Affordability Standard",47320,"Core Housing Need","Housing Standards"
"46602",2006-07-01,"2006","Below Adequacy Standard",22715,"Core Housing Need","Housing Standards"
"46602",2006-07-01,"2006","Below Suitability Standard",18280,"Core Housing Need","Housing Standards"
"46602",2006-07-01,"2006","Below One or More Housing Standards",77675,"Core Housing Need","Housing Standards"
"46602",2006-07-01,"2006","Above Standards",195255,"Core Housing Need","Housing Standards"
"46602",2006-07-01,"2006","Total",272925,"Core Housing Need","Housing Standards"
"46602",2011-07-01,"2011","Below Affordability Standard",50495,"Core Housing Need","Housing Standards"
"46602",2011-07-01,"2011","Below Adequacy Standard",25320,"Core Housing Need","Housing Standards"
"46602",2011-07-01,"2011","Below Suitability Standard",20365,"Core Housing Need","Housing Standards"
"46602",2011-07-01,"2011","Below One or More Housing Standards",84725,"Core Housing Need","Housing Standards"
"46602",2011-07-01,"2011","Above Standards",194040,"Core Housing Need","Housing Standards"
"46602",2011-07-01,"2011","Total",278760,"Core Housing Need","Housing Standards"
"46602",2016-07-01,"2016","Below Affordability Standard",54625,"Core Housing Need","Housing Standards"
"46602",2016-07-01,"2016","Below Adequacy Standard",22470,"Core Housing Need","Housing Standards"
"46602",2016-07-01,"2016","Below Suitability Standard",20280,"Core Housing Need","Housing Standards"
"46602",2016-07-01,"2016","Below One or More Housing Standards",86535,"Core Housing Need","Housing Standards"
"46602",2016-07-01,"2016","Above Standards",208845,"Core Housing Need","Housing Standards"
"46602",2016-07-01,"2016","Total",295375,"Core Housing Need","Housing Standards"
"46602",2021-07-01,"2021","Below Affordability Standard",56080,"Core Housing Need","Housing Standards"
"46602",2021-07-01,"2021","Below Adequacy Standard",20580,"Core Housing Need","Housing Standards"
"46602",2021-07-01,"2021","Below Suitability Standard",24280,"Core Housing Need","Housing Standards"
"46602",2021-07-01,"2021","Below One or More Housing Standards",91725,"Core Housing Need","Housing Standards"
"46602",2021-07-01,"2021","Above Standards",229650,"Core Housing Need","Housing Standards"
"46602",2021-07-01,"2021","Total",321380,"Core Housing Need","Housing Standards"
