"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"24452",2006-07-01,"2006","Below Affordability Standard",46,"Core Housing Need","Housing Standards"
"24452",2006-07-01,"2006","Below Adequacy Standard",16.7,"Core Housing Need","Housing Standards"
"24452",2006-07-01,"2006","Below Suitability Standard",17.7,"Core Housing Need","Housing Standards"
"24452",2006-07-01,"2006","Below One or More Housing Standards",35.4,"Core Housing Need","Housing Standards"
"24452",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"24452",2006-07-01,"2006","Total",8.7,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Below Affordability Standard",44.2,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Below Adequacy Standard",21.8,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Below Suitability Standard",13.1,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Below One or More Housing Standards",36.2,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"24452",2011-07-01,"2011","Total",9.5,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Below Affordability Standard",37.7,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Below Adequacy Standard",13.9,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Below Suitability Standard",19.4,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Below One or More Housing Standards",30.5,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"24452",2016-07-01,"2016","Total",7.7,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Below Affordability Standard",39.2,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Below Adequacy Standard",12.4,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Below Suitability Standard",9.8,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Below One or More Housing Standards",29.3,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"24452",2021-07-01,"2021","Total",6.3,"Core Housing Need","Housing Standards"
