"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35559",2006-07-01,"2006","Below Affordability Standard",14045,"Core Housing Need","Housing Standards"
"35559",2006-07-01,"2006","Below Adequacy Standard",1915,"Core Housing Need","Housing Standards"
"35559",2006-07-01,"2006","Below Suitability Standard",2135,"Core Housing Need","Housing Standards"
"35559",2006-07-01,"2006","Below One or More Housing Standards",15285,"Core Housing Need","Housing Standards"
"35559",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35559",2006-07-01,"2006","Total",15285,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Below Affordability Standard",12350,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Below Adequacy Standard",1915,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Below Suitability Standard",1535,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Below One or More Housing Standards",13570,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35559",2011-07-01,"2011","Total",13570,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Below Affordability Standard",13850,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Below Adequacy Standard",2105,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Below Suitability Standard",1305,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Below One or More Housing Standards",14985,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35559",2016-07-01,"2016","Total",14985,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Below Affordability Standard",11690,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Below Adequacy Standard",1980,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Below Suitability Standard",1155,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Below One or More Housing Standards",12945,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35559",2021-07-01,"2021","Total",12945,"Core Housing Need","Housing Standards"
