"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35556",2006-07-01,"2006","Below Affordability Standard",62.8,"Core Housing Need","Housing Standards"
"35556",2006-07-01,"2006","Below Adequacy Standard",22.8,"Core Housing Need","Housing Standards"
"35556",2006-07-01,"2006","Below Suitability Standard",24.6,"Core Housing Need","Housing Standards"
"35556",2006-07-01,"2006","Below One or More Housing Standards",47.2,"Core Housing Need","Housing Standards"
"35556",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35556",2006-07-01,"2006","Total",12.8,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Below Affordability Standard",53.2,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Below Adequacy Standard",17,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Below Suitability Standard",22,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Below One or More Housing Standards",40.2,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35556",2011-07-01,"2011","Total",11.5,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Below Affordability Standard",53.4,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Below Adequacy Standard",21.4,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Below Suitability Standard",15.4,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Below One or More Housing Standards",40.5,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35556",2016-07-01,"2016","Total",11,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Below Affordability Standard",45.5,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Below Adequacy Standard",15.2,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Below Suitability Standard",5.4,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Below One or More Housing Standards",30.8,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35556",2021-07-01,"2021","Total",7.2,"Core Housing Need","Housing Standards"
