"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35528",2006-07-01,"2006","Below Affordability Standard",38.3,"Core Housing Need","Housing Standards"
"35528",2006-07-01,"2006","Below Adequacy Standard",21.2,"Core Housing Need","Housing Standards"
"35528",2006-07-01,"2006","Below Suitability Standard",18.4,"Core Housing Need","Housing Standards"
"35528",2006-07-01,"2006","Below One or More Housing Standards",29.5,"Core Housing Need","Housing Standards"
"35528",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35528",2006-07-01,"2006","Total",8.5,"Core Housing Need","Housing Standards"
"35528",2011-07-01,"2011","Below Affordability Standard",45,"Core Housing Need","Housing Standards"
"35528",2011-07-01,"2011","Below Adequacy Standard",35.3,"Core Housing Need","Housing Standards"
"35528",2011-07-01,"2011","Below Suitability Standard",38.8,"Core Housing Need","Housing Standards"
"35528",2011-07-01,"2011","Below One or More Housing Standards",38.8,"Core Housing Need","Housing Standards"
"35528",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35528",2011-07-01,"2011","Total",10.5,"Core Housing Need","Housing Standards"
"35528",2016-07-01,"2016","Below Affordability Standard",60.6,"Core Housing Need","Housing Standards"
"35528",2016-07-01,"2016","Below Adequacy Standard",31.7,"Core Housing Need","Housing Standards"
"35528",2016-07-01,"2016","Below Suitability Standard",30.2,"Core Housing Need","Housing Standards"
"35528",2016-07-01,"2016","Below One or More Housing Standards",49.9,"Core Housing Need","Housing Standards"
"35528",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35528",2016-07-01,"2016","Total",14.8,"Core Housing Need","Housing Standards"
"35528",2021-07-01,"2021","Below Affordability Standard",59.8,"Core Housing Need","Housing Standards"
"35528",2021-07-01,"2021","Below Adequacy Standard",32.6,"Core Housing Need","Housing Standards"
"35528",2021-07-01,"2021","Below Suitability Standard",21.1,"Core Housing Need","Housing Standards"
"35528",2021-07-01,"2021","Below One or More Housing Standards",47.9,"Core Housing Need","Housing Standards"
"35528",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35528",2021-07-01,"2021","Total",13,"Core Housing Need","Housing Standards"
