"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"61995",2006-07-01,"2006","Below Affordability Standard",475,"Core Housing Need","Housing Standards"
"61995",2006-07-01,"2006","Below Adequacy Standard",90,"Core Housing Need","Housing Standards"
"61995",2006-07-01,"2006","Below Suitability Standard",150,"Core Housing Need","Housing Standards"
"61995",2006-07-01,"2006","Below One or More Housing Standards",610,"Core Housing Need","Housing Standards"
"61995",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"61995",2006-07-01,"2006","Total",610,"Core Housing Need","Housing Standards"
"61995",2011-07-01,"2011","Below Affordability Standard",535,"Core Housing Need","Housing Standards"
"61995",2011-07-01,"2011","Below Adequacy Standard",95,"Core Housing Need","Housing Standards"
"61995",2011-07-01,"2011","Below Suitability Standard",215,"Core Housing Need","Housing Standards"
"61995",2011-07-01,"2011","Below One or More Housing Standards",685,"Core Housing Need","Housing Standards"
"61995",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"61995",2011-07-01,"2011","Total",680,"Core Housing Need","Housing Standards"
"61995",2016-07-01,"2016","Below Affordability Standard",605,"Core Housing Need","Housing Standards"
"61995",2016-07-01,"2016","Below Adequacy Standard",130,"Core Housing Need","Housing Standards"
"61995",2016-07-01,"2016","Below Suitability Standard",185,"Core Housing Need","Housing Standards"
"61995",2016-07-01,"2016","Below One or More Housing Standards",750,"Core Housing Need","Housing Standards"
"61995",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"61995",2016-07-01,"2016","Total",745,"Core Housing Need","Housing Standards"
"61995",2021-07-01,"2021","Below Affordability Standard",615,"Core Housing Need","Housing Standards"
"61995",2021-07-01,"2021","Below Adequacy Standard",145,"Core Housing Need","Housing Standards"
"61995",2021-07-01,"2021","Below Suitability Standard",175,"Core Housing Need","Housing Standards"
"61995",2021-07-01,"2021","Below One or More Housing Standards",765,"Core Housing Need","Housing Standards"
"61995",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"61995",2021-07-01,"2021","Total",765,"Core Housing Need","Housing Standards"
