"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35571",2006-07-01,"2006","Below Affordability Standard",56.9,"Core Housing Need","Housing Standards"
"35571",2006-07-01,"2006","Below Adequacy Standard",31.6,"Core Housing Need","Housing Standards"
"35571",2006-07-01,"2006","Below Suitability Standard",36,"Core Housing Need","Housing Standards"
"35571",2006-07-01,"2006","Below One or More Housing Standards",46.4,"Core Housing Need","Housing Standards"
"35571",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35571",2006-07-01,"2006","Total",15.1,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Below Affordability Standard",53.5,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Below Adequacy Standard",30.3,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Below Suitability Standard",37.8,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Below One or More Housing Standards",45,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35571",2011-07-01,"2011","Total",14,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Below Affordability Standard",55.3,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Below Adequacy Standard",30.4,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Below Suitability Standard",32.9,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Below One or More Housing Standards",46.9,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35571",2016-07-01,"2016","Total",15.2,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Below Affordability Standard",48.2,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Below Adequacy Standard",22.7,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Below Suitability Standard",19.7,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Below One or More Housing Standards",38.4,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35571",2021-07-01,"2021","Total",11,"Core Housing Need","Housing Standards"
