"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"24450",2006-07-01,"2006","Below Affordability Standard",5125,"Core Housing Need","Housing Standards"
"24450",2006-07-01,"2006","Below Adequacy Standard",1395,"Core Housing Need","Housing Standards"
"24450",2006-07-01,"2006","Below Suitability Standard",1010,"Core Housing Need","Housing Standards"
"24450",2006-07-01,"2006","Below One or More Housing Standards",7060,"Core Housing Need","Housing Standards"
"24450",2006-07-01,"2006","Above Standards",21450,"Core Housing Need","Housing Standards"
"24450",2006-07-01,"2006","Total",28515,"Core Housing Need","Housing Standards"
"24450",2011-07-01,"2011","Below Affordability Standard",6560,"Core Housing Need","Housing Standards"
"24450",2011-07-01,"2011","Below Adequacy Standard",1540,"Core Housing Need","Housing Standards"
"24450",2011-07-01,"2011","Below Suitability Standard",1010,"Core Housing Need","Housing Standards"
"24450",2011-07-01,"2011","Below One or More Housing Standards",8650,"Core Housing Need","Housing Standards"
"24450",2011-07-01,"2011","Above Standards",23900,"Core Housing Need","Housing Standards"
"24450",2011-07-01,"2011","Total",32550,"Core Housing Need","Housing Standards"
"24450",2016-07-01,"2016","Below Affordability Standard",7200,"Core Housing Need","Housing Standards"
"24450",2016-07-01,"2016","Below Adequacy Standard",1555,"Core Housing Need","Housing Standards"
"24450",2016-07-01,"2016","Below Suitability Standard",855,"Core Housing Need","Housing Standards"
"24450",2016-07-01,"2016","Below One or More Housing Standards",9115,"Core Housing Need","Housing Standards"
"24450",2016-07-01,"2016","Above Standards",27795,"Core Housing Need","Housing Standards"
"24450",2016-07-01,"2016","Total",36910,"Core Housing Need","Housing Standards"
"24450",2021-07-01,"2021","Below Affordability Standard",5450,"Core Housing Need","Housing Standards"
"24450",2021-07-01,"2021","Below Adequacy Standard",1830,"Core Housing Need","Housing Standards"
"24450",2021-07-01,"2021","Below Suitability Standard",825,"Core Housing Need","Housing Standards"
"24450",2021-07-01,"2021","Below One or More Housing Standards",7720,"Core Housing Need","Housing Standards"
"24450",2021-07-01,"2021","Above Standards",32690,"Core Housing Need","Housing Standards"
"24450",2021-07-01,"2021","Total",40415,"Core Housing Need","Housing Standards"
