"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"48810",2006-07-01,"2006","Below Affordability Standard",44.6,"Core Housing Need","Housing Standards"
"48810",2006-07-01,"2006","Below Adequacy Standard",28.4,"Core Housing Need","Housing Standards"
"48810",2006-07-01,"2006","Below Suitability Standard",20.4,"Core Housing Need","Housing Standards"
"48810",2006-07-01,"2006","Below One or More Housing Standards",34.9,"Core Housing Need","Housing Standards"
"48810",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"48810",2006-07-01,"2006","Total",9.6,"Core Housing Need","Housing Standards"
"48810",2011-07-01,"2011","Below Affordability Standard",44.2,"Core Housing Need","Housing Standards"
"48810",2011-07-01,"2011","Below Adequacy Standard",27.4,"Core Housing Need","Housing Standards"
"48810",2011-07-01,"2011","Below Suitability Standard",22.4,"Core Housing Need","Housing Standards"
"48810",2011-07-01,"2011","Below One or More Housing Standards",35.6,"Core Housing Need","Housing Standards"
"48810",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"48810",2011-07-01,"2011","Total",10.2,"Core Housing Need","Housing Standards"
"48810",2016-07-01,"2016","Below Affordability Standard",48.4,"Core Housing Need","Housing Standards"
"48810",2016-07-01,"2016","Below Adequacy Standard",22.9,"Core Housing Need","Housing Standards"
"48810",2016-07-01,"2016","Below Suitability Standard",23.3,"Core Housing Need","Housing Standards"
"48810",2016-07-01,"2016","Below One or More Housing Standards",38.5,"Core Housing Need","Housing Standards"
"48810",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"48810",2016-07-01,"2016","Total",9.9,"Core Housing Need","Housing Standards"
"48810",2021-07-01,"2021","Below Affordability Standard",46.2,"Core Housing Need","Housing Standards"
"48810",2021-07-01,"2021","Below Adequacy Standard",21.6,"Core Housing Need","Housing Standards"
"48810",2021-07-01,"2021","Below Suitability Standard",16.2,"Core Housing Need","Housing Standards"
"48810",2021-07-01,"2021","Below One or More Housing Standards",36.6,"Core Housing Need","Housing Standards"
"48810",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"48810",2021-07-01,"2021","Total",9,"Core Housing Need","Housing Standards"
