"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"24408",2006-07-01,"2006","Below Affordability Standard",48.8,"Core Housing Need","Housing Standards"
"24408",2006-07-01,"2006","Below Adequacy Standard",9.6,"Core Housing Need","Housing Standards"
"24408",2006-07-01,"2006","Below Suitability Standard",14.2,"Core Housing Need","Housing Standards"
"24408",2006-07-01,"2006","Below One or More Housing Standards",35.3,"Core Housing Need","Housing Standards"
"24408",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"24408",2006-07-01,"2006","Total",8.2,"Core Housing Need","Housing Standards"
"24408",2011-07-01,"2011","Below Affordability Standard",35.3,"Core Housing Need","Housing Standards"
"24408",2011-07-01,"2011","Below Adequacy Standard",10.1,"Core Housing Need","Housing Standards"
"24408",2011-07-01,"2011","Below Suitability Standard",11.6,"Core Housing Need","Housing Standards"
"24408",2011-07-01,"2011","Below One or More Housing Standards",26.3,"Core Housing Need","Housing Standards"
"24408",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"24408",2011-07-01,"2011","Total",5.9,"Core Housing Need","Housing Standards"
"24408",2016-07-01,"2016","Below Affordability Standard",30.5,"Core Housing Need","Housing Standards"
"24408",2016-07-01,"2016","Below Adequacy Standard",11,"Core Housing Need","Housing Standards"
"24408",2016-07-01,"2016","Below Suitability Standard",15.1,"Core Housing Need","Housing Standards"
"24408",2016-07-01,"2016","Below One or More Housing Standards",23.9,"Core Housing Need","Housing Standards"
"24408",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"24408",2016-07-01,"2016","Total",5,"Core Housing Need","Housing Standards"
"24408",2021-07-01,"2021","Below Affordability Standard",22.4,"Core Housing Need","Housing Standards"
"24408",2021-07-01,"2021","Below Adequacy Standard",4.5,"Core Housing Need","Housing Standards"
"24408",2021-07-01,"2021","Below Suitability Standard",5.1,"Core Housing Need","Housing Standards"
"24408",2021-07-01,"2021","Below One or More Housing Standards",16,"Core Housing Need","Housing Standards"
"24408",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"24408",2021-07-01,"2021","Total",2.5,"Core Housing Need","Housing Standards"
