"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"59935",2006-07-01,"2006","Below Affordability Standard",34075,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Below Adequacy Standard",7785,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Below Suitability Standard",6405,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Below One or More Housing Standards",43480,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Above Standards",92990,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Total",136465,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below Affordability Standard",38585,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below Adequacy Standard",8205,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below Suitability Standard",6845,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below One or More Housing Standards",48695,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Above Standards",93615,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Total",142310,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below Affordability Standard",38770,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below Adequacy Standard",7945,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below Suitability Standard",5235,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below One or More Housing Standards",47780,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Above Standards",105195,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Total",152970,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below Affordability Standard",40300,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below Adequacy Standard",8605,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below Suitability Standard",6945,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below One or More Housing Standards",51560,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Above Standards",117035,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Total",168595,"Core Housing Need","Housing Standards"
