"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35543",2006-07-01,"2006","Below Affordability Standard",4840,"Core Housing Need","Housing Standards"
"35543",2006-07-01,"2006","Below Adequacy Standard",835,"Core Housing Need","Housing Standards"
"35543",2006-07-01,"2006","Below Suitability Standard",555,"Core Housing Need","Housing Standards"
"35543",2006-07-01,"2006","Below One or More Housing Standards",5250,"Core Housing Need","Housing Standards"
"35543",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35543",2006-07-01,"2006","Total",5250,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Below Affordability Standard",6145,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Below Adequacy Standard",1095,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Below Suitability Standard",465,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Below One or More Housing Standards",6510,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35543",2011-07-01,"2011","Total",6510,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Below Affordability Standard",6625,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Below Adequacy Standard",1140,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Below Suitability Standard",545,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Below One or More Housing Standards",7135,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35543",2016-07-01,"2016","Total",7135,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Below Affordability Standard",4790,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Below Adequacy Standard",760,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Below Suitability Standard",405,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Below One or More Housing Standards",5185,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35543",2021-07-01,"2021","Total",5185,"Core Housing Need","Housing Standards"
