"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"11105",2006-07-01,"2006","Below Affordability Standard",5060,"Core Housing Need","Housing Standards"
"11105",2006-07-01,"2006","Below Adequacy Standard",1390,"Core Housing Need","Housing Standards"
"11105",2006-07-01,"2006","Below Suitability Standard",970,"Core Housing Need","Housing Standards"
"11105",2006-07-01,"2006","Below One or More Housing Standards",6800,"Core Housing Need","Housing Standards"
"11105",2006-07-01,"2006","Above Standards",15660,"Core Housing Need","Housing Standards"
"11105",2006-07-01,"2006","Total",22460,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Below Affordability Standard",4950,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Below Adequacy Standard",1505,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Below Suitability Standard",940,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Below One or More Housing Standards",6785,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Above Standards",18230,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Total",25015,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Below Affordability Standard",5440,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Below Adequacy Standard",1595,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Below Suitability Standard",735,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Below One or More Housing Standards",7165,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Above Standards",20480,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Total",27645,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Below Affordability Standard",5505,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Below Adequacy Standard",1885,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Below Suitability Standard",1145,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Below One or More Housing Standards",7920,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Above Standards",23980,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Total",31905,"Core Housing Need","Housing Standards"
