"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"48833",2006-07-01,"2006","Below Affordability Standard",1410,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Below Adequacy Standard",470,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Below Suitability Standard",255,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Below One or More Housing Standards",1925,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Above Standards",4665,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Total",6580,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below Affordability Standard",1675,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below Adequacy Standard",385,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below Suitability Standard",260,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below One or More Housing Standards",2150,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Above Standards",4995,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Total",7145,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below Affordability Standard",1650,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below Adequacy Standard",450,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below Suitability Standard",175,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below One or More Housing Standards",2085,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Above Standards",5755,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Total",7840,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below Affordability Standard",1640,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below Adequacy Standard",465,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below Suitability Standard",180,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below One or More Housing Standards",2120,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Above Standards",5855,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Total",7970,"Core Housing Need","Housing Standards"
