"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35537",2006-07-01,"2006","Below Affordability Standard",30495,"Core Housing Need","Housing Standards"
"35537",2006-07-01,"2006","Below Adequacy Standard",4690,"Core Housing Need","Housing Standards"
"35537",2006-07-01,"2006","Below Suitability Standard",4350,"Core Housing Need","Housing Standards"
"35537",2006-07-01,"2006","Below One or More Housing Standards",33090,"Core Housing Need","Housing Standards"
"35537",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35537",2006-07-01,"2006","Total",33090,"Core Housing Need","Housing Standards"
"35537",2011-07-01,"2011","Below Affordability Standard",28030,"Core Housing Need","Housing Standards"
"35537",2011-07-01,"2011","Below Adequacy Standard",4830,"Core Housing Need","Housing Standards"
"35537",2011-07-01,"2011","Below Suitability Standard",4050,"Core Housing Need","Housing Standards"
"35537",2011-07-01,"2011","Below One or More Housing Standards",30645,"Core Housing Need","Housing Standards"
"35537",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35537",2011-07-01,"2011","Total",30640,"Core Housing Need","Housing Standards"
"35537",2016-07-01,"2016","Below Affordability Standard",33795,"Core Housing Need","Housing Standards"
"35537",2016-07-01,"2016","Below Adequacy Standard",5265,"Core Housing Need","Housing Standards"
"35537",2016-07-01,"2016","Below Suitability Standard",3930,"Core Housing Need","Housing Standards"
"35537",2016-07-01,"2016","Below One or More Housing Standards",36810,"Core Housing Need","Housing Standards"
"35537",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35537",2016-07-01,"2016","Total",36805,"Core Housing Need","Housing Standards"
"35537",2021-07-01,"2021","Below Affordability Standard",31435,"Core Housing Need","Housing Standards"
"35537",2021-07-01,"2021","Below Adequacy Standard",4895,"Core Housing Need","Housing Standards"
"35537",2021-07-01,"2021","Below Suitability Standard",3055,"Core Housing Need","Housing Standards"
"35537",2021-07-01,"2021","Below One or More Housing Standards",34555,"Core Housing Need","Housing Standards"
"35537",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35537",2021-07-01,"2021","Total",34555,"Core Housing Need","Housing Standards"
