"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"47710",2006-07-01,"2006","Below Affordability Standard",41.4,"Core Housing Need","Housing Standards"
"47710",2006-07-01,"2006","Below Adequacy Standard",27.9,"Core Housing Need","Housing Standards"
"47710",2006-07-01,"2006","Below Suitability Standard",19,"Core Housing Need","Housing Standards"
"47710",2006-07-01,"2006","Below One or More Housing Standards",29.8,"Core Housing Need","Housing Standards"
"47710",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"47710",2006-07-01,"2006","Total",8.5,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Below Affordability Standard",58.7,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Below Adequacy Standard",35.6,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Below Suitability Standard",32.4,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Below One or More Housing Standards",45.8,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"47710",2011-07-01,"2011","Total",13.6,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Below Affordability Standard",72,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Below Adequacy Standard",23.6,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Below Suitability Standard",26.8,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Below One or More Housing Standards",54.1,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"47710",2016-07-01,"2016","Total",13.4,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Below Affordability Standard",61.1,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Below Adequacy Standard",18.7,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Below Suitability Standard",13,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Below One or More Housing Standards",42.3,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"47710",2021-07-01,"2021","Total",10.2,"Core Housing Need","Housing Standards"
