"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"24423",2006-07-01,"2006","Below Affordability Standard",530,"Core Housing Need","Housing Standards"
"24423",2006-07-01,"2006","Below Adequacy Standard",205,"Core Housing Need","Housing Standards"
"24423",2006-07-01,"2006","Below Suitability Standard",135,"Core Housing Need","Housing Standards"
"24423",2006-07-01,"2006","Below One or More Housing Standards",840,"Core Housing Need","Housing Standards"
"24423",2006-07-01,"2006","Above Standards",3735,"Core Housing Need","Housing Standards"
"24423",2006-07-01,"2006","Total",4570,"Core Housing Need","Housing Standards"
"24423",2011-07-01,"2011","Below Affordability Standard",795,"Core Housing Need","Housing Standards"
"24423",2011-07-01,"2011","Below Adequacy Standard",245,"Core Housing Need","Housing Standards"
"24423",2011-07-01,"2011","Below Suitability Standard",180,"Core Housing Need","Housing Standards"
"24423",2011-07-01,"2011","Below One or More Housing Standards",1150,"Core Housing Need","Housing Standards"
"24423",2011-07-01,"2011","Above Standards",4090,"Core Housing Need","Housing Standards"
"24423",2011-07-01,"2011","Total",5235,"Core Housing Need","Housing Standards"
"24423",2016-07-01,"2016","Below Affordability Standard",705,"Core Housing Need","Housing Standards"
"24423",2016-07-01,"2016","Below Adequacy Standard",165,"Core Housing Need","Housing Standards"
"24423",2016-07-01,"2016","Below Suitability Standard",65,"Core Housing Need","Housing Standards"
"24423",2016-07-01,"2016","Below One or More Housing Standards",910,"Core Housing Need","Housing Standards"
"24423",2016-07-01,"2016","Above Standards",4660,"Core Housing Need","Housing Standards"
"24423",2016-07-01,"2016","Total",5570,"Core Housing Need","Housing Standards"
"24423",2021-07-01,"2021","Below Affordability Standard",430,"Core Housing Need","Housing Standards"
"24423",2021-07-01,"2021","Below Adequacy Standard",175,"Core Housing Need","Housing Standards"
"24423",2021-07-01,"2021","Below Suitability Standard",80,"Core Housing Need","Housing Standards"
"24423",2021-07-01,"2021","Below One or More Housing Standards",660,"Core Housing Need","Housing Standards"
"24423",2021-07-01,"2021","Above Standards",4755,"Core Housing Need","Housing Standards"
"24423",2021-07-01,"2021","Total",5415,"Core Housing Need","Housing Standards"
