"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"59918",2006-07-01,"2006","Below Affordability Standard",2365,"Core Housing Need","Housing Standards"
"59918",2006-07-01,"2006","Below Adequacy Standard",370,"Core Housing Need","Housing Standards"
"59918",2006-07-01,"2006","Below Suitability Standard",240,"Core Housing Need","Housing Standards"
"59918",2006-07-01,"2006","Below One or More Housing Standards",2500,"Core Housing Need","Housing Standards"
"59918",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59918",2006-07-01,"2006","Total",2500,"Core Housing Need","Housing Standards"
"59918",2011-07-01,"2011","Below Affordability Standard",2465,"Core Housing Need","Housing Standards"
"59918",2011-07-01,"2011","Below Adequacy Standard",430,"Core Housing Need","Housing Standards"
"59918",2011-07-01,"2011","Below Suitability Standard",155,"Core Housing Need","Housing Standards"
"59918",2011-07-01,"2011","Below One or More Housing Standards",2575,"Core Housing Need","Housing Standards"
"59918",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59918",2011-07-01,"2011","Total",2570,"Core Housing Need","Housing Standards"
"59918",2016-07-01,"2016","Below Affordability Standard",2515,"Core Housing Need","Housing Standards"
"59918",2016-07-01,"2016","Below Adequacy Standard",320,"Core Housing Need","Housing Standards"
"59918",2016-07-01,"2016","Below Suitability Standard",105,"Core Housing Need","Housing Standards"
"59918",2016-07-01,"2016","Below One or More Housing Standards",2600,"Core Housing Need","Housing Standards"
"59918",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59918",2016-07-01,"2016","Total",2595,"Core Housing Need","Housing Standards"
"59918",2021-07-01,"2021","Below Affordability Standard",1450,"Core Housing Need","Housing Standards"
"59918",2021-07-01,"2021","Below Adequacy Standard",175,"Core Housing Need","Housing Standards"
"59918",2021-07-01,"2021","Below Suitability Standard",135,"Core Housing Need","Housing Standards"
"59918",2021-07-01,"2021","Below One or More Housing Standards",1535,"Core Housing Need","Housing Standards"
"59918",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59918",2021-07-01,"2021","Total",1535,"Core Housing Need","Housing Standards"
