"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"46640",2006-07-01,"2006","Below Affordability Standard",610,"Core Housing Need","Housing Standards"
"46640",2006-07-01,"2006","Below Adequacy Standard",495,"Core Housing Need","Housing Standards"
"46640",2006-07-01,"2006","Below Suitability Standard",540,"Core Housing Need","Housing Standards"
"46640",2006-07-01,"2006","Below One or More Housing Standards",1390,"Core Housing Need","Housing Standards"
"46640",2006-07-01,"2006","Above Standards",3390,"Core Housing Need","Housing Standards"
"46640",2006-07-01,"2006","Total",4775,"Core Housing Need","Housing Standards"
"46640",2011-07-01,"2011","Below Affordability Standard",595,"Core Housing Need","Housing Standards"
"46640",2011-07-01,"2011","Below Adequacy Standard",610,"Core Housing Need","Housing Standards"
"46640",2011-07-01,"2011","Below Suitability Standard",460,"Core Housing Need","Housing Standards"
"46640",2011-07-01,"2011","Below One or More Housing Standards",1420,"Core Housing Need","Housing Standards"
"46640",2011-07-01,"2011","Above Standards",3010,"Core Housing Need","Housing Standards"
"46640",2011-07-01,"2011","Total",4435,"Core Housing Need","Housing Standards"
"46640",2016-07-01,"2016","Below Affordability Standard",590,"Core Housing Need","Housing Standards"
"46640",2016-07-01,"2016","Below Adequacy Standard",525,"Core Housing Need","Housing Standards"
"46640",2016-07-01,"2016","Below Suitability Standard",510,"Core Housing Need","Housing Standards"
"46640",2016-07-01,"2016","Below One or More Housing Standards",1345,"Core Housing Need","Housing Standards"
"46640",2016-07-01,"2016","Above Standards",3495,"Core Housing Need","Housing Standards"
"46640",2016-07-01,"2016","Total",4835,"Core Housing Need","Housing Standards"
"46640",2021-07-01,"2021","Below Affordability Standard",560,"Core Housing Need","Housing Standards"
"46640",2021-07-01,"2021","Below Adequacy Standard",460,"Core Housing Need","Housing Standards"
"46640",2021-07-01,"2021","Below Suitability Standard",525,"Core Housing Need","Housing Standards"
"46640",2021-07-01,"2021","Below One or More Housing Standards",1335,"Core Housing Need","Housing Standards"
"46640",2021-07-01,"2021","Above Standards",3225,"Core Housing Need","Housing Standards"
"46640",2021-07-01,"2021","Total",4565,"Core Housing Need","Housing Standards"
