"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"48805",2006-07-01,"2006","Below Affordability Standard",4160,"Core Housing Need","Housing Standards"
"48805",2006-07-01,"2006","Below Adequacy Standard",1650,"Core Housing Need","Housing Standards"
"48805",2006-07-01,"2006","Below Suitability Standard",770,"Core Housing Need","Housing Standards"
"48805",2006-07-01,"2006","Below One or More Housing Standards",6045,"Core Housing Need","Housing Standards"
"48805",2006-07-01,"2006","Above Standards",20805,"Core Housing Need","Housing Standards"
"48805",2006-07-01,"2006","Total",26855,"Core Housing Need","Housing Standards"
"48805",2011-07-01,"2011","Below Affordability Standard",5270,"Core Housing Need","Housing Standards"
"48805",2011-07-01,"2011","Below Adequacy Standard",1620,"Core Housing Need","Housing Standards"
"48805",2011-07-01,"2011","Below Suitability Standard",700,"Core Housing Need","Housing Standards"
"48805",2011-07-01,"2011","Below One or More Housing Standards",6925,"Core Housing Need","Housing Standards"
"48805",2011-07-01,"2011","Above Standards",21345,"Core Housing Need","Housing Standards"
"48805",2011-07-01,"2011","Total",28275,"Core Housing Need","Housing Standards"
"48805",2016-07-01,"2016","Below Affordability Standard",5390,"Core Housing Need","Housing Standards"
"48805",2016-07-01,"2016","Below Adequacy Standard",1690,"Core Housing Need","Housing Standards"
"48805",2016-07-01,"2016","Below Suitability Standard",605,"Core Housing Need","Housing Standards"
"48805",2016-07-01,"2016","Below One or More Housing Standards",7095,"Core Housing Need","Housing Standards"
"48805",2016-07-01,"2016","Above Standards",23205,"Core Housing Need","Housing Standards"
"48805",2016-07-01,"2016","Total",30300,"Core Housing Need","Housing Standards"
"48805",2021-07-01,"2021","Below Affordability Standard",5605,"Core Housing Need","Housing Standards"
"48805",2021-07-01,"2021","Below Adequacy Standard",1485,"Core Housing Need","Housing Standards"
"48805",2021-07-01,"2021","Below Suitability Standard",720,"Core Housing Need","Housing Standards"
"48805",2021-07-01,"2021","Below One or More Housing Standards",7315,"Core Housing Need","Housing Standards"
"48805",2021-07-01,"2021","Above Standards",23810,"Core Housing Need","Housing Standards"
"48805",2021-07-01,"2021","Total",31130,"Core Housing Need","Housing Standards"
