"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35515",2006-07-01,"2006","Below Affordability Standard",66.6,"Core Housing Need","Housing Standards"
"35515",2006-07-01,"2006","Below Adequacy Standard",18.8,"Core Housing Need","Housing Standards"
"35515",2006-07-01,"2006","Below Suitability Standard",32.5,"Core Housing Need","Housing Standards"
"35515",2006-07-01,"2006","Below One or More Housing Standards",51.6,"Core Housing Need","Housing Standards"
"35515",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35515",2006-07-01,"2006","Total",14.9,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Below Affordability Standard",57.1,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Below Adequacy Standard",32.7,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Below Suitability Standard",20.4,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Below One or More Housing Standards",44,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35515",2011-07-01,"2011","Total",11.8,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Below Affordability Standard",64.2,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Below Adequacy Standard",37.1,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Below Suitability Standard",38.6,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Below One or More Housing Standards",53.4,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35515",2016-07-01,"2016","Total",17,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Below Affordability Standard",48.5,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Below Adequacy Standard",27,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Below Suitability Standard",22.8,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Below One or More Housing Standards",36.9,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35515",2021-07-01,"2021","Total",9,"Core Housing Need","Housing Standards"
