"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"35522",2006-07-01,"2006","Below Affordability Standard",7970,"Core Housing Need","Housing Standards"
"35522",2006-07-01,"2006","Below Adequacy Standard",2645,"Core Housing Need","Housing Standards"
"35522",2006-07-01,"2006","Below Suitability Standard",1290,"Core Housing Need","Housing Standards"
"35522",2006-07-01,"2006","Below One or More Housing Standards",10515,"Core Housing Need","Housing Standards"
"35522",2006-07-01,"2006","Above Standards",25480,"Core Housing Need","Housing Standards"
"35522",2006-07-01,"2006","Total",35990,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Below Affordability Standard",7995,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Below Adequacy Standard",2305,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Below Suitability Standard",1460,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Below One or More Housing Standards",10575,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Above Standards",26305,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Total",36880,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Below Affordability Standard",9580,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Below Adequacy Standard",2870,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Below Suitability Standard",1205,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Below One or More Housing Standards",12310,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Above Standards",29280,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Total",41590,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Below Affordability Standard",8065,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Below Adequacy Standard",2920,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Below Suitability Standard",1745,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Below One or More Housing Standards",11500,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Above Standards",33770,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Total",45270,"Core Housing Need","Housing Standards"
