"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"59933",2006-07-01,"2006","Below Affordability Standard",114485,"Core Housing Need","Housing Standards"
"59933",2006-07-01,"2006","Below Adequacy Standard",15910,"Core Housing Need","Housing Standards"
"59933",2006-07-01,"2006","Below Suitability Standard",26775,"Core Housing Need","Housing Standards"
"59933",2006-07-01,"2006","Below One or More Housing Standards",129145,"Core Housing Need","Housing Standards"
"59933",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59933",2006-07-01,"2006","Total",129145,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Below Affordability Standard",129985,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Below Adequacy Standard",17160,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Below Suitability Standard",24965,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Below One or More Housing Standards",144725,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59933",2011-07-01,"2011","Total",144720,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Below Affordability Standard",142235,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Below Adequacy Standard",16425,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Below Suitability Standard",23450,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Below One or More Housing Standards",156810,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59933",2016-07-01,"2016","Total",156810,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Below Affordability Standard",147690,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Below Adequacy Standard",17460,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Below Suitability Standard",22590,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Below One or More Housing Standards",166095,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59933",2021-07-01,"2021","Total",166095,"Core Housing Need","Housing Standards"
